,id,conversation_id,date,username,tweet,hashtags,tweet_original,label
1761,"1,07963463999048E+018","1,07963463999048E+018",2018-12-31,amylogsdon,Alchol. Insomnia. Fake smiles. Repeat. I thought I knew depresssiom before..What a joke compared to this.   ,"['#miscarriage', '#childlossawareness', '#depression']",Alchol. Insomnia. Fake smiles. Repeat. I thought I knew depresssiom before..What a joke compared to this. #Miscarriage #ChildLossAwareness #Depression,1
1767,"1,07963180300524E+018","1,07963180300524E+018",2018-12-31,pail__,Is anyone else w  able to consciously realize and understand that they are loved but is just for some reason unable to feel loved? ... weird shit man,['#depression'],Is anyone else w #depression able to consciously realize and understand that they are loved but is just for some reason unable to feel loved? ... weird shit man,1
1770,"1,0796300007505E+018","1,0796300007505E+018",2018-12-31,cross_louise," +  total hell of a combo I feel shot to bits, fluey no energy, in pain π«. Gotta keep going kids need me. As for New Year only thing I gotta look forward to is reducing ironing pile.  π¤”","['#rundown', '#depression', '#somethingsgottachange']","#rundown + #depression total hell of a combo I feel shot to bits, fluey no energy, in pain π«. Gotta keep going kids need me. As for New Year only thing I gotta look forward to is reducing ironing pile. #somethingsgottachange π¤”",1
1810,"1,07961574551073E+018","1,07961574551073E+018",2018-12-31,thebizza,"Wifey: It's not fair! Why do I ALWAYS have to plan our dates and fun outings?

Me: Because you're the one who still cares about living.

Wifey:...

(I kinda feel like I won that argument, but it didn't feel as good as I thought it would.)

",['#depression'],"Wifey: It's not fair! Why do I ALWAYS have to plan our dates and fun outings?

Me: Because you're the one who still cares about living.

Wifey:...

(I kinda feel like I won that argument, but it didn't feel as good as I thought it would.)

#depression",1
1830,"1,07961071018165E+018","1,07961071018165E+018",2018-12-31,icenation777,"If you're reading this, I love you β¤
  ","['#care', '#depression', '#showlove']","If you're reading this, I love you β¤
#Care #Depression #ShowLove",1
1851,"1,07959825868553E+018","1,07959825868553E+018",2018-12-31,bipolar_story,Stop trying to be fine N B a person who is  N using medicine N therapy to live a life that is not wrecked by  and ,"['#bipolar', '#depression', '#mania']",Stop trying to be fine N B a person who is #bipolar N using medicine N therapy to live a life that is not wrecked by #depression and #mania,1
1856,"1,07959440555478E+018","1,07959440555478E+018",2018-12-31,jasonanthonyhe2,"Grey Matter. 

What's the matter?

 Making me relive this empty pattern.

Emotionally distraught with the daily matters. 

Can't seem to escape these idiotic manners.


  pic.twitter.com/27sqD7W4LZ","['#poems', '#poem', '#depression']","Grey Matter. 

What's the matter?

 Making me relive this empty pattern.

Emotionally distraught with the daily matters. 

Can't seem to escape these idiotic manners.
#POEMS
#poem
#depression  pic.twitter.com/27sqD7W4LZ",1
1857,"1,07959432634535E+018","1,07959432634535E+018",2018-12-31,daniellacarew12,"DRIVE TIME, Hate feeling Iβ€™m not good enough and feeling so alone. Make me feel WHAT THE POINT OF BEING HERE π”βΉοΈ!!  ","['#depression', '#anxiety']","DRIVE TIME, Hate feeling Iβ€™m not good enough and feeling so alone. Make me feel WHAT THE POINT OF BEING HERE π”βΉοΈ!! #depression #anxiety",1
1868,"1,07959121357194E+018","1,07959121357194E+018",2018-12-31,asklepios333,Iβ€™ve been starting to spiral back into bad depression this week. The Christmas message and my meager faith has been helping to weaken the spiral. ,['#depression'],Iβ€™ve been starting to spiral back into bad depression this week. The Christmas message and my meager faith has been helping to weaken the spiral. #depression,1
1872,"1,07958847262784E+018","1,07958847262784E+018",2018-12-31,spacespincycle,"Can anyone (somebody else desperate enough to be searching this hashtag) who has had  infusions for , tell me if it worked for you? Especially for  depression?

Please, someone let me know.","['#ketamine', '#depression', '#bipolar']","Can anyone (somebody else desperate enough to be searching this hashtag) who has had #Ketamine infusions for #depression, tell me if it worked for you? Especially for #bipolar depression?

Please, someone let me know.",1
1879,"1,0795851359373E+018","1,0795851359373E+018",2018-12-31,jrlindman," I can feel when my anxiety and depression medications are wearing off after about ten hours. This morning had to go pee five times in 45 mins, just the anxiety! Tonight a bit shaky and unsettled, but took my meds about 40 mins ago.",['#depression'],"#depression I can feel when my anxiety and depression medications are wearing off after about ten hours. This morning had to go pee five times in 45 mins, just the anxiety! Tonight a bit shaky and unsettled, but took my meds about 40 mins ago.",1
1880,"1,07958507937718E+018","1,07958507937718E+018",2018-12-31,zombiefuhrer,It feels like there's a box on my head that I definitely do not want to be there but it also feels like I can't do anything about the box.,['#depression'],It feels like there's a box on my head that I definitely do not want to be there but it also feels like I can't do anything about the box.  #depression,1
1903,"1,07957821153572E+018","1,07957821153572E+018",2018-12-31,imsonotover,I just can't get enough of 2018. What an awful year. I would like to hope things will be better but today I feel low. ,['#depression'],I just can't get enough of 2018. What an awful year. I would like to hope things will be better but today I feel low. #depression,1
1906,"1,07957731272981E+018","1,07957731272981E+018",2018-12-31,msvillemaire,I'm so over 2018. What an awful year. I would like to hope things will be better but today I feel low. ,['#depression'],I'm so over 2018. What an awful year. I would like to hope things will be better but today I feel low. #depression,1
1909,"1,07957617041968E+018","1,07957617041968E+018",2018-12-31,carol_badams,My Face ID doesnβ€™t recognize me when Iβ€™m smiling ,['#depression'],My Face ID doesnβ€™t recognize me when Iβ€™m smiling #depression,1
1912,"1,07957553309082E+018","1,07957553309082E+018",2018-12-31,fat_ednos,Back to faking a smile and it hurts. ,['#depression'],Back to faking a smile and it hurts. #depression,1
1920,"1,07957386688691E+018","1,07957386688691E+018",2018-12-31,westsideus07,"I am sad to know ya …
Fml 
Everything is going worst and worst , I feel empty and lonely , I just wanna you know this before I kill myself , I was suffering and no one helped me donβ€™t act love above my grave .... 


","['#sucide', '#depression']","I am sad to know ya …
Fml 
Everything is going worst and worst , I feel empty and lonely , I just wanna you know this before I kill myself , I was suffering and no one helped me donβ€™t act love above my grave .... 

#sucide
#depression",1
1923,"1,07957322621954E+018","1,07957322621954E+018",2018-12-31,mamaspecialgirl,I can't sleep. Hate this shit. I just want to cry.   ,"['#anxiety', '#depression', '#sadness']",I can't sleep. Hate this shit. I just want to cry. #anxiety #depression #sadness,1
1927,"1,07957082802552E+018","1,07957082802552E+018",2018-12-31,_sadly_happy,"Depression is not just sadness. It is weight that keeps u in bed. Depression can feel empty, like nothing at all. It can beΒ unexplainable. Depression keeps u stuck.Β Fun canβ€™t fix it. Instead it isolatesΒ you from what u love. It is an overwhelming numbness. ",['#depression'],"Depression is not just sadness. It is weight that keeps u in bed. Depression can feel empty, like nothing at all. It can beΒ unexplainable. Depression keeps u stuck.Β Fun canβ€™t fix it. Instead it isolatesΒ you from what u love. It is an overwhelming numbness. #depression",1
1929,"1,07957005355978E+018","1,07957005355978E+018",2018-12-31,amydresner,"Depression:  We're not washing our hair anymore.  Also we're smoking again and sleeping 13 hours a night.  Fuck brushing your teeth or answering your phone either. Got that, dipshit? ",['#depression'],"Depression:  We're not washing our hair anymore.  Also we're smoking again and sleeping 13 hours a night.  Fuck brushing your teeth or answering your phone either. Got that, dipshit? #depression",1
1931,"1,07956991361702E+018","1,07956991361702E+018",2018-12-31,moxytools,"  its a really real thing. No just a woman thing. Not New Years Eve blues bc I didnt even realize thats tomorrow & that just made me spiral further down this rabbit hole.

Whats at the bottom of a rabbit hole you ask?
Rabbit SHIT","['#depression', '#hurts']","#depression #hurts its a really real thing. No just a woman thing. Not New Years Eve blues bc I didnt even realize thats tomorrow & that just made me spiral further down this rabbit hole.

Whats at the bottom of a rabbit hole you ask?
Rabbit SHIT",1
1933,"1,07956863669048E+018","1,07956743448551E+018",2018-12-31,holz1_lpsoldier,"My mobility was getting worse, my job was/is depressing me & I was in a rut so I pulled myself up & went back to college at 33 yrs old! The fun bit was dropping my hrs at work! Now, altho my   or other probs can't be cured, I'm happier & enjoying what I doβ¬‡οΈ","['#jhs', '#depression']","My mobility was getting worse, my job was/is depressing me & I was in a rut so I pulled myself up & went back to college at 33 yrs old! The fun bit was dropping my hrs at work! Now, altho my #jhs #depression or other probs can't be cured, I'm happier & enjoying what I doβ¬‡οΈ",1
1939,"1,07956581708644E+018","1,07956581708644E+018",2018-12-31,sabrinalovely23,"Hoping all this exercise will put my brain on track... and  just keep working my nerves „ - but Im good, so dont fret","['#anxiety', '#depression']","Hoping all this exercise will put my brain on track...#anxiety and #depression just keep working my nerves  - but Im good, so dont fret",1
1945,"1,07956161581985E+018","1,07956161581985E+018",2018-12-31,scaredandalone2,I can feel myself slipping. The thoughts are getting darker and taking over my every thought and yet I cant stop it no matter how hard I try ,['#depression'],I can feel myself slipping. The thoughts are getting darker and taking over my every thought and yet I cant stop it no matter how hard I try #depression,1
1949,"1,07956055079798E+018","1,07956055079798E+018",2018-12-31,lowerdepression, is being colorblind and constantly told how colorful the world is.,['#depression'],#Depression is being colorblind and constantly told how colorful the world is.,1
1956,"1,07955803542359E+018","1,07955803542359E+018",2018-12-31,iamlil_crystal, is real. Holidays taking a toll.,['#depression'],#Depression is real. Holidays taking a toll.,1
1966,"1,0795527607549E+018","1,0795527607549E+018",2018-12-31,hope4siblings,   BULLY EPIDEMIC.  Cause is Sibling Abuse in the home. Relate?,"['#bullying', '#depression', '#anxiety']",#bullying #depression #anxiety BULLY EPIDEMIC. #1 Cause is Sibling Abuse in the home. Relate?,1
1987,"1,07954347525373E+018","1,07954347525373E+018",2018-12-31,tawagceo,Why ppl pick today to piss me the fuck off...feel like that  creeping back up.,['#depression'],Why ppl pick today to piss me the fuck off...feel like that #depression creeping back up.,1
1996,"1,07954190086298E+018","1,07954110806404E+018",2018-12-31,erk_189,"The only sickness that can slaughter you & illiterate folks will say it was your damn choice. 

",['#depression'],"The only sickness that can slaughter you & illiterate folks will say it was your damn choice. 

#Depression",1
1999,"1,07953957366588E+018","1,07953957366588E+018",2018-12-31,alexniedrig,I thought I beat . I thought I had gone through it and came up on top. Well turns out all it took were three days and a bad turn of events for it to return.,['#depression'],I thought I beat #depression. I thought I had gone through it and came up on top. Well turns out all it took were three days and a bad turn of events for it to return.,1
2011,"1,07987435284428E+018","1,07987435284428E+018",2019-01-01,foulketyler,"Loneliness is instability which will make you sad and keep breaking your heart. False illusions can be scarring, difficult to repair not impossible but heals very slowly. Be aware of your state of mind, be honest with your needs. No more denial.    pic.twitter.com/x11wmP3vVt","['#reality', '#loneliness']","Loneliness is instability which will make you sad and keep breaking your heart. False illusions can be scarring, difficult to repair not impossible but heals very slowly. Be aware of your state of mind, be honest with your needs. No more denial. #reality #loneliness  pic.twitter.com/x11wmP3vVt",1
2017,"1,07984209913726E+018","1,07984209913726E+018",2018-12-31,moreno59643206,"nice just spend this New Year's Eve without even making dinner, for me now these parties are days like the others .. And then I do not have to be sad .. how can I be happy if not even the parties can pass as everyone..
  ","['#sadness', '#newyears2019', '#loneliness']","nice just spend this New Year's Eve without even making dinner, for me now these parties are days like the others .. And then I do not have to be sad .. how can I be happy if not even the parties can pass as everyone..
#sadness #NewYears2019 #loneliness",1
2058,"1,0797481684457E+018","1,0797481684457E+018",2018-12-31,greggrog69,"y'all partying while I stay chillin in my room listening to Spotify
",['#loneliness'],"y'all partying while I stay chillin in my room listening to Spotify
#loneliness",1
2072,"1,07971405171278E+018","1,07971405171278E+018",2018-12-31,carbontune,Love and hugs to all those spending  alone tonight.  is terrible thing.,"['#newyearseve', '#loneliness']",Love and hugs to all those spending #NewYearsEve alone tonight. #Loneliness is terrible thing.,1
2077,"1,07969114095633E+018","1,07969114095633E+018",2018-12-31,moreno59643206,"already promises a new year's eve sad and useless ... another holiday that step forward to a PC or listening to music and nothing else ... that sadness. my life sucks....
  ","['#sadness', '#loneliness', '#newyearseve']","already promises a new year's eve sad and useless ... another holiday that step forward to a PC or listening to music and nothing else ... that sadness. my life sucks....
#Sadness #loneliness #NewYearsEve",1
2147,"1,07945447838075E+018","1,07945447838075E+018",2018-12-30,stacykingsleyzh,"Some days, I can be surrounded by people, but feel so alone. ",['#loneliness'],"Some days, I can be surrounded by people, but feel so alone. #loneliness",1
2152,"1,07942937419205E+018","1,07942937419205E+018",2018-12-30,samanticks411,"We're more connected - yet more lonely than ever before. When we are rethinking the hierarchy of needs due to how our species is evolving, it makes me wonder how much we really know about humanity. I think it might be next to nothing.   ","['#loneliness', '#socialmedia', '#humanity']","We're more connected - yet more lonely than ever before. When we are rethinking the hierarchy of needs due to how our species is evolving, it makes me wonder how much we really know about humanity. I think it might be next to nothing. #loneliness #socialmedia #humanity",1
2185,"1,07933671744063E+018","1,07933671744063E+018",2018-12-30,gloriacswain,No one should know .  pic.twitter.com/wStdqxdRkk,['#loneliness'],No one should know #Loneliness.  pic.twitter.com/wStdqxdRkk,1
2203,"1,07929109984646E+018","1,07893136971005E+018",2018-12-30,ngdaverk,"When my  tried to feel sorry for me, it was just annoying: ""Where were they when I needed them?""If others thought I was unhappy... I didn't share their point of view.  did not cause me any inconvenience, on the contrary I considered it to be my advantage.  pic.twitter.com/dbLxH6IBro","['#friends', '#loneliness']","When my #friends tried to feel sorry for me, it was just annoying: ""Where were they when I needed them?""If others thought I was unhappy... I didn't share their point of view. #Loneliness did not cause me any inconvenience, on the contrary I considered it to be my advantage.  pic.twitter.com/dbLxH6IBro",1
2244,"1,079140235576E+018","1,079140235576E+018",2018-12-30,after_drake,Showing my face because Ive nothing better to show. Need some people in my life to find love or something...   pic.twitter.com/88fB5IKAu8,['#loneliness'],Showing my face because Ive nothing better to show. Need some people in my life to find love or something... #loneliness  pic.twitter.com/88fB5IKAu8,1
2259,"1,07907850589836E+018","1,07907850589836E+018",2018-12-29,nushratsharmin,"Depression isn't always sadness, it can also be , anger, tiredness or , sometimes it's a  for help which isn't so visible...","['#emptiness', '#loneliness', '#cry']","Depression isn't always sadness, it can also be #emptiness, anger, tiredness or #loneliness, sometimes it's a #cry for help which isn't so visible...",1
2276,"1,07904213081802E+018","1,07904213081802E+018",2018-12-29,anghammoon1,"You smile, but you wanna cry. You talk, but you wanna be quiet. You pretend like you're happy, but you aren't.","['#sad', '#loneliness']","You smile, but you wanna cry. You talk, but you wanna be quiet. You pretend like you're happy, but you aren't. #sad #loneliness",1
2313,"1,07893136971005E+018","1,07893136971005E+018",2018-12-29,ngdaverk,"She as always came  and I think that such behavior in her nature.  sticked to me like something around the teeth, but it happened so long time ago that I haven't taking an attention...  pic.twitter.com/RAo4ocDH1O","['#unexpected', '#loneliness']","She as always came #unexpected and I think that such behavior in her nature. #Loneliness sticked to me like something around the teeth, but it happened so long time ago that I haven't taking an attention...  pic.twitter.com/RAo4ocDH1O",1
2328,"1,07881853786985E+018","1,07881853786985E+018",2018-12-29,dannysancho,"After your dog dies unexpectedly,  dont ever listen to Stairway to Heaven. Too much... ","['#torture', '#loneliness']","After your dog dies unexpectedly,  dont ever listen to Stairway to Heaven. Too much...#torture #loneliness",1
2376,"1,07868051304332E+018","1,07868051304332E+018",2018-12-28,warreoa,"Suddenly again, 

I have learned the best way to filter out my 

with each syllabus dripped with agony
I silence their pleas of wanting to be heard,

still struggling to sweep away  

while it piles up like a mountain of dead leaves.

","['#sadness', '#loneliness', '#poetry']","Suddenly again, 

I have learned the best way to filter out my #sadness

with each syllabus dripped with agony
I silence their pleas of wanting to be heard,

still struggling to sweep away #loneliness 

while it piles up like a mountain of dead leaves.

#poetry",1
2424,"1,07854305287084E+018","1,07854305287084E+018",2018-12-28,doubleleterlady," 
 ""Loneliness is incidental it's really about people's inability to connect"" ","['#loneliness', '#birdbox']","#loneliness 
 ""Loneliness is incidental it's really about people's inability to connect"" #BirdBox",1
2435,"1,07845978917537E+018","1,07845978917537E+018",2018-12-28,ahmedaeali,My loneliness is my disease. ,['#loneliness'],My loneliness is my disease. #loneliness,1
2490,"1,07835782879921E+018","1,07835782879921E+018",2018-12-27,carmelamagli,Why on earth I have booked holidays from work during Xmas period? Spending almost all day crying   ,"['#joinin', '#depression', '#loneliness']",Why on earth I have booked holidays from work during Xmas period? Spending almost all day crying #JoinIn #depression #loneliness,1
544,"9,45486310357291E+017","9,45486310357291E+017",2017-12-26,cccrazywolf,Today has been an emotional rollercoaster! I hope tomorrow is better! Today is the day I wish I had a friend's shoulder to cry on & in return they would baby me & make me feel better. Is that to much to ask?  ,"['#bestfriend', '#depressed']",Today has been an emotional rollercoaster! I hope tomorrow is better! Today is the day I wish I had a friend's shoulder to cry on & in return they would baby me & make me feel better. Is that to much to ask? #bestfriend #Depressed,1
559,"9,45400727068955E+017","9,45400727068955E+017",2017-12-25,lemmon_1998,It feels like I have nothing to live for anymore  ,['#depressed'],It feels like I have nothing to live for anymore  #depressed,1
565,"9,45373224258257E+017","9,45373224258257E+017",2017-12-25,laurabonnell,"Merry Christmas to me. Car is completely done. Of course it happens to me. 
568,945363902589820929,945363902589820929,2017-12-25,damron_justin,""So I see all these people  OR  on Christmas and Iβ€™m here like, I DIDNT GET SHIXT from my parents but life could definitely be worse atleast I have my supporters and my friends and my family! Iβ€™m still blessed
569,945360428212699136,945360428212699136,2017-12-25,hannahchan2010,""This is the 15th  I've spent without my mom, yet the pain feels fresh. I have never been this  on Christmas in all 15 years without her. Then again, this is my first Christmas as a married woman so maybe that's why.","['#christmas', '#depressed']","This is the 15th #Christmas I've spent without my mom, yet the pain feels fresh. I have never been this #depressed on Christmas in all 15 years without her. Then again, this is my first Christmas as a married woman so maybe that's why.",1
571,"9,4535363953478E+017","9,4535363953478E+017",2017-12-25,nakovalnya_life,All my  has been sucked by an inability to find a proper solution for a client work. Iβ€™m exhausted and getting . pic.twitter.com/fKrNYVqHxC,"['#inspiration', '#depressed', '#artlife']",All my #inspiration has been sucked by an inability to find a proper solution for a client work. Iβ€™m exhausted and getting #depressed.#artlife pic.twitter.com/fKrNYVqHxC,1
579,"9,45306552457744E+017","9,45306552457744E+017",2017-12-25,victoriab_95,Went to bed last night so excited. Now I don't even want to get out of bed.  ,"['#depressed', '#alwaysmyfault']",Went to bed last night so excited. Now I don't even want to get out of bed. #depressed #alwaysmyfault,1
585,"9,45292091667763E+017","9,45292091667763E+017",2017-12-25,tenkozy4300,How appreciate.. My ruined Christmas just now sums up how bad this year was for me... :( #ruinedchristmas #depressed,1,,
588,"9,45286618662936E+017","9,45286618662936E+017",2017-12-25,fanssrke,"Yes it's one of the worst feeling ever. All I want that time is to give it up. It isn't that easy, as it looks!  pic.twitter.com/2ZhxYebsjb",['#depressed'],"Yes it's one of the worst feeling ever.All I want that time is to give it up.It isn't that easy, as it looks! #Depressed  pic.twitter.com/2ZhxYebsjb",1
598,"9,45213012222382E+017","9,45213012222382E+017",2017-12-25,arabellaamisty,I am not alone. I have his anger and my pain.#Pain #Alone #Depressed  pic.twitter.com/w3jNL6pM34,1,,
610,"9,4512665602012E+017","9,4512665602012E+017",2017-12-25,isidroarinaga,Never knew I could suffer from holiday depression as bad as I did just now ,"['#depression', '#depressed', '#anxiety']",Never knew I could suffer from holiday depression as bad as I did just now#depression #depressed #anxiety,1
619,"9,4508231239558E+017","9,4508231239558E+017",2017-12-25,rachann01,Feeling utterly worthless and that Iβ€™ll always be alone!  ,"['#singlesucks', '#depressed']",Feeling utterly worthless and that Iβ€™ll always be alone! #singlesucks #depressed,1
624,"9,45068790013939E+017","9,45068790013939E+017",2017-12-25,starsaresad,1am. Cant stop thinking about ending it all.   ,"['#depressed', '#sad', '#suicidal']",1am. Cant stop thinking about ending it all. #depressed #sad #suicidal,1
626,"9,45054931303707E+017","9,45054931303707E+017",2017-12-25,mizakitioni,"  ""And I can't take all the pressure sober"" sigh... pic.twitter.com/lG2ldOYUHm","['#depressed', '#seether']","#Depressed #Seether ""And I can't take all the pressure sober"" sigh... pic.twitter.com/lG2ldOYUHm",1
647,"9,45023508135821E+017","9,45023508135821E+017",2017-12-24,skye_mata,I fell asleep and missed my shot ,['#depressed'],I fell asleep and missed my shot #depressed,1
649,"9,45015029631463E+017","9,45015029631463E+017",2017-12-24,babzie_91,This is starting to be too much for me.. I am starting to get why this is the most depressing time and I am agreeing.. ,"['#bpd', '#depressed']",This is starting to be too much for me.. I am starting to get why this is the most depressing time and I am agreeing..#bpd #depressed,1
652,"9,45005344752673E+017","9,45005344752673E+017",2017-12-24,cheyisanew,"Itβ€™s so easy for people to tell you everything will be okay, and stay strong..... you just donβ€™t get it ",['#depressed'],"Itβ€™s so easy for people to tell you everything will be okay, and stay strong..... you just donβ€™t get it #depressed",1
666,"9,44920281977643E+017","9,44920281977643E+017",2017-12-24,elgrzaa26,"I get too attached. I trust without hesitation. It always blows up in my face and each time it takes a piece of me, making me care less and less about life.",['#depressed'],"I get too attached. I trust without hesitation. It always blows up in my face and each time it takes a piece of me, making me care less and less about life. #depressed",1
679,"9,4481547962495E+017","9,4481547962495E+017",2017-12-24,7katie0may7,Itβ€™s like my heart is breaking all over again... please fucking pull through this. I NEED you to pull through this π£π   ,"['#help', '#depressed', '#iloveyoumorethanwords']",Itβ€™s like my heart is breaking all over again... please fucking pull through this. I NEED you to pull through this π£π #help #depressed #iloveyoumorethanwords,1
702,"9,44726272067781E+017","9,44726272067781E+017",2017-12-24,laurabonnell,"I really need to get drunk tonight, so I think I will.   ","['#overdone', '#badweek', '#depressed']","I really need to get drunk tonight, so I think I will. #overdone #badweek #depressed",1
707,"9,44716769897235E+017","9,44716769897235E+017",2017-12-24,inkygrrl,"Stuck in the hospital, hating life,  as all fuck and so tired of gut issues.But hey, I got to video chat with my Siamese today, so it's not all bad.",['#depressed'],"Stuck in the hospital, hating life, #depressed as all fuck and so tired of gut issues.But hey, I got to video chat with my Siamese today, so it's not all bad.",1
714,"9,44698459906626E+017","9,44698459906626E+017",2017-12-24,tiffanylavy,If I hear one more thing about baby this baby that I'm gonna go crawl in a hole and never come out... ,['#depressed'],If I hear one more thing about baby this baby that I'm gonna go crawl in a hole and never come out... #depressed,1
717,"9,44696542417555E+017","9,44696542417555E+017",2017-12-24,nintendowiiboy,Been feeling a bit  the last couple of days... Blah!,['#depressed'],Been feeling a bit #depressed the last couple of days... Blah!,1
720,"9,4468747342223E+017","9,44686758100337E+017",2017-12-23,themazekiiis,im gonna be  when he dies,['#depressed'],im gonna be #depressed when he dies,1
722,"9,44679434262544E+017","9,44679434262544E+017",2017-12-23,eteens420,I think I've convinced myself I don't deserve food. I'm right back where I was... ,['#depressed'],I think I've convinced myself I don't deserve food. I'm right back where I was... #depressed,1
726,"9,44658312934691E+017","9,44658312934691E+017",2017-12-23,michelarosa301,I ripped my Ravens pajama pants in the ass so now I donβ€™t have any to wear today ,['#depressed'],I ripped my Ravens pajama pants in the ass so now I donβ€™t have any to wear today #depressed,1
741,"9,44589733077725E+017","9,44589733077725E+017",2017-12-23,allanrousis,Overworked. Undervalued. Underpaid. Where can I get some motivation to continue working? ,['#depressed'],Overworked. Undervalued. Underpaid. Where can I get some motivation to continue working? #depressed,1
767,"9,44438120962863E+017","9,44438120962863E+017",2017-12-23,ziigzug,Even though my life is trash and filled with misery... it could be worse.  but  and it's ok bc  made two decent albums that none of y'all posers understand.,"['#thankful', '#depressed', '#mcr']",Even though my life is trash and filled with misery... it could be worse. #thankful but #depressed and it's ok bc #mcr made two decent albums that none of y'all posers understand.,1
784,"9,44363585219674E+017","9,44363585219674E+017",2017-12-23,laurabonnell,It seems like my manager is the only one at work that can tell Iβ€™m depressed. Itβ€™s nice to have someone care...   ,"['#grateful', '#depressed', '#lonely']",It seems like my manager is the only one at work that can tell Iβ€™m depressed. Itβ€™s nice to have someone care... #grateful #depressed #lonely,1
787,"9,44333906676818E+017","9,44333906676818E+017",2017-12-23,oprahbrylie,When you realize you have no life. One friend & one girlfriend and when they are gone you lay around like a sack of shit. Where have I gone? This isnβ€™t me.    pic.twitter.com/A9ssAHUaXA,"['#lonely', '#depressed', '#sad']",When you realize you have no life. One friend & one girlfriend and when they are gone you lay around like a sack of shit. Where have I gone? This isnβ€™t me. #lonely #depressed #sad pic.twitter.com/A9ssAHUaXA,1
795,"9,44308803595518E+017","9,44308803595518E+017",2017-12-22,m_aliment,Not having a good day   pic.twitter.com/aH3QzdpjrM,"['#depressed', '#badday']",Not having a good day #depressed #badday pic.twitter.com/aH3QzdpjrM,1
806,"9,44264666531947E+017","9,44264666531947E+017",2017-12-22,sje1981,"Been a bit quiet today. It's the last day before Christmas and I still have not got a job. Out of work for 4 months now and with a 5 week old daughter, time is feeling very tough and tight.   and a bit upset.","['#feelingdown', '#depressed']","Been a bit quiet today. It's the last day before Christmas and I still have not got a job. Out of work for 4 months now and with a 5 week old daughter, time is feeling very tough and tight. #feelingDown #depressed and a bit upset.",1
846,"9,44007723007594E+017","9,44007723007594E+017",2017-12-22,jah_broni,Never been cut so deep by such few words. So  πΆ,['#depressed'],Never been cut so deep by such few words. So #depressed πΆ,1
850,"9,4398618282367E+017","9,4398618282367E+017",2017-12-22,gabkyla13,Love kaayo nako tanan tao pero I think Iβ€™m just nothing to all of you.,['#depressed'],Love kaayo nako tanan tao pero I think Iβ€™m just nothing to all of you.#depressed,1
853,"9,43977025919783E+017","9,43977025919783E+017",2017-12-22,gabkyla13,"I have everything,the talent and the things that I want but I donβ€™t have the people. sad layf",['#depressed'],"I have everything,the talent and the things that I want but I donβ€™t have the people. sad layf#depressed",1
856,"9,43961126928245E+017","9,43961126928245E+017",2017-12-21,linkfx2008,i honestly want to cry right now. I have no where to turn at all..   Feel like my whole world is coming downn,"['#sad', '#depressed']",i honestly want to cry right now. I have no where to turn at all.. #sad #depressed Feel like my whole world is coming downn,1
862,"9,4394852164803E+017","9,4394852164803E+017",2017-12-21,etsi44900404,You look ok ! Oh yes I'm drinking wine ,['#depressed'],You look ok ! Oh yes I'm drinking wine #depressed,1
875,"9,43900106692153E+017","9,43900106692153E+017",2017-12-21,happylife1411,I want to be home in bed hiding from the world. I feel useless and gross. So says  brainI am at my desk working my ass off because I know in my heart I'm doing good work for real people and I'm really good at it. Doing my best to keep the mask on. ,"['#depressed', '#sicknotweak']",I want to be home in bed hiding from the world. I feel useless and gross. So says #depressed brainI am at my desk working my ass off because I know in my heart I'm doing good work for real people and I'm really good at it. Doing my best to keep the mask on. #sicknotweak,1
885,"9,43850240293163E+017","9,43850240293163E+017",2017-12-21,philindividual,"I want to die ! Fuck Christmas, humbug ! I'll pay someone $1,000 to kill me !... My life sucks, and if no one wants to kill me, guess I'll have to do it myself, like my baby sister ! Fuck God ! Fuck my life ! And fuck everyone who won't kill me !   ","['#killme', '#depressed', '#ready2die']","I want to die ! Fuck Christmas, humbug ! I'll pay someone $1,000 to kill me !... My life sucks, and if no one wants to kill me, guess I'll have to do it myself, like my baby sister ! Fuck God ! Fuck my life ! And fuck everyone who won't kill me ! #KillMe #Depressed #Ready2Die",1
887,"9,43849586128556E+017","9,43849586128556E+017",2017-12-21,ktin2x,Itβ€™s hard to be in a positive mood when Iβ€™m so uncomfortable with my skin. I havenβ€™t been outside in a week. ,['#depressed'],Itβ€™s hard to be in a positive mood when Iβ€™m so uncomfortable with my skin. I havenβ€™t been outside in a week. #depressed,1
904,"9,43790400807903E+017","9,43790400807903E+017",2017-12-21,scarletlhot25,"""Sometimes i feel,im loosing it,,feel like hanging on a cliff,anytime will fall and never be seen again.","['#evenlonelier', '#depressed', '#help']","""Sometimes i feel,im loosing it,,feel like hanging on a cliff,anytime will fall and never be seen again.#evenlonelier#depressed#help",1
924,"9,43693723988382E+017","9,43693723988382E+017",2017-12-21,boneheadcs,When you try your best but you dont succeed...   pic.twitter.com/RkEX2w7ZXC,['#depressed'],When you try your best but you dont succeed... #Depressed  pic.twitter.com/RkEX2w7ZXC,1
934,"9,43660064770019E+017","9,43660064770019E+017",2017-12-21,sammisina,"Winter is not my season, Trump is in office, and the GOP controls both houses... I am so  and ","['#tired', '#depressed']","Winter is not my season, Trump is in office, and the GOP controls both houses... I am so #tired and #depressed",1
