numb,label,tweet
2254,0,Damn braids snatched out my edges ???©???©??™„ 
2255,0,Small Ceramic Ashtrays for Cigars  pic.twitter.com/ZYWWqXc427
2256,1,lol I can barely overcome the depression to throw a lasagna in the microwave most days I'm not gonna devote what little energy I have to going fucking vegan and frankly fuck you for trying to shame people over their individual consumption as some uniquely evil thing.
2257,1,"i feel strained & stressed & fatigued by keeping up appearances. iβ€™m trying to find genuine happiness within myself. like really learn about myself, but still too easily tempted to become self destructive. iβ€™m trying to fix things & move forward. & slow to make this progress."
2258,0,Packer nation right now...   
2259,0,@joannemarie2000 hopefully you are always #smiling TY #appreciate ya
2260,0,"When your halfway finished w your drink and you think ""dam, I should've put another shot in there"" "
2261,0,Low vitamin D levels contribute to .
2262,1,"Laying in bed eating dinner for one, watching netflix! Surely there's more to life?!   "
2263,0,Michelle Obama's Feelings of  are a Bellweather for the country: It Tells us We are Moving in the Right Direction!  
2264,0,Is it even trail mix if pretzels are just left ???£???’ 
2265,1,"Winter is not my season, Trump is in office, and the GOP controls both houses... I am so  and "
2266,1,"And yes Becky I understand that many many more people have it worse than I do, again depression doesnβ€™t gove a fuck. "
2267,1,Sometimes I just wonder is it all worth it  
2268,0,"@askGST_GoI without the process of boiling and drying, it cannot be used for coooking."
2269,0,Coming up on snap chat so add me asap MATEO_BKNY #snapchat
2270,0,Had to return this whip today   ???? pic.twitter.com/uzndmFgfXp
2271,0,cant believe im back at work tomorrow!
2272,0,@lukeWHC09 Hahaaa! Was fuming with that 😞😂
2273,0,#My #Mind is free of all aspects of #fear and #pain &amp; talk with me to produce #positive thought.\n#affirmation #thought #focus\nPlease retweet
2274,0,Happy happy birthday @mrjaxtaylor  hope your day is f*n awesome! Have a drink or two or five for me!!
2275,0,Happy birthday to me ❤️ #blessed
2276,0,'I think our dreams can motivate us more than our fears can paralyze us.'  ~  Chris Hogan  #dreams #fears #life
2277,1,HealthTap: I haven't eaten anything all day because I feel  and low What should I do? 
2278,1,3 hours of sleep in the 3 days? I'm dieing  
2279,0,Exercise is a powerful tool for dealing with
2280,0, -The moment you realize that they're still making country music.
2281,0,"“We just have to hold on a bit longer, then we can sink this monster into the ocean.” #foodparty"
2282,0,Just finished playing Mystic Messenger. And I didnt expect the amount of angst in it! 〒▽〒\n #mysticmessenger #feels 
2283,1, is being colorblind and constantly told how colorful the world is.
2284,1,Never in my life have i ever been included. Then when I had my daughter i still never got included on my own 24.7 and now I have 2 kids still it happens to me.    pic.twitter.com/Bt9J2yE4Zz
2285,0,@executivegoth I tried a free Alpha trial to watch #dread and I'm sold. Worth the subscription alone. You all are incredible!
2286,1,"How is it I can go from happy & hopefull to depressed and ready to give up so fast?

"
2287,1,"I would never kill myself, but I don't think I would do anything to stop death from coming "
2288,0,@Skinnytaste made your Chicken Tikka Masala w/ cauliflower &amp; peas tonight. So delicious didn't even get a chance to snap a pic! #delicious
2289,0,@Alolan_Yusaku Oh definitely! I saw the snap and the colour looks great too.
2290,0,Superb artistic performance  at  What a voice !!! 
2291,0,Up at 4:30am for an airport run and I'm not even going on holiday! 
2292,0,why doesnt she like meeeeeeeeeee
2293,0,Carly &amp; Theo Blair! Carly was camera shy but still enjoyed playing with her brother here at The Dog House Pet Resort!
2294,0,"@camiIasvibe happy birthday girly. hope you have an amazing day, and I wish you a year of happiness and success 💞"
2295,0,Finally the fuck shit was sending fast 
2296,1,"I don't want to be here anymore, and nobody would care if i did go, so why am I still here?   "
2297,1,"Depression.....SUCKS!!! I would NEVER wish this on anyone, it just.....sucks. Tired of it controlling my life, I really am?????????? "
2298,0,Cant believe theres less then a week to school! 
2299,0,@dpm0319 So funny!!!!!!!!! #lol   #clever
2300,0,"Holidays can be tough. I've been there. If you're struggling this holiday and want to talk, I'm here.      "
2301,1,Being extremely  over my other half agreeing to divorce instead of coming to peace then someone asks if I'm okay....  pic.twitter.com/fgpQKQwhYw
2302,1,Goodnight everyone hope you had a good day!   and everything between
2303,1,Anyone got kik? I need someone to talk too   
2304,0,"Wont be watching Veronica Mars anymore. Wasnt it enough that she lost Lilly, Duncan and her own mother? Ya gotta strip her of everything? Theres got to be something uplifting in a show that makes you wanna keep watching. Makers of Veronice Mars you screwed up. BAD. "
2305,0,"@NoahWebHouse A review of my book faulted me for spending so much time on Webster's introductory front matter. But I had to, #brilliant!"
2306,0,Dwight Howard been playing like his girl broke up with him or something 
2307,1,"I'm glad I'm loved so much. Otherwise these ""kill your self"" ""Fuck the world"" ""I'm losing my mind"" Thoughts might actually take root.   "
2308,0,Well just thoroughly depressed myself while sifting through photos from Australia to burn to CD for my Nana  
2309,1,"I hate this feeling, but I brought it on myself   I hope that those I have hurt won't give up on me ??"
2310,1,"Picked up some boxes from storage when I was in Bowling Green. A time capsule of my former life: fencing gauntlets, Irish stepdancing shoes, roller derby gear, art supplies, judo trophies... I used to be so fearless. I miss me.  "
2311,0,"Is the  clinically ? FT, 22 dec.  pic.twitter.com/OOpadOAi5M"
2312,1,#sadness #cry 💔 dad will never understand his 3rd child
2313,1,"I seem to be feeling mildly lost... stuck in that weird space where on one hand I feel sad the end of my hols slowly approachs & yet I'm a bit bored of what I've been doing & running out of obvious things to do to def. interest me... not looking for sympathy, just saying. Sigh."
2314,0,Hopelessness is thought to result from a negative appraisal system and interact with suicide schema and lead to suicidal behavior.    pic.twitter.com/MwaMxzy59G
2315,1,"My irls, checked up on me allllll the time and I told them I’m wasn’t okay and they thought I’m joking. I wasn’t sleeping, I wasn’t eating, I lost interest in things I loved doing like writing and reading. My world seemed to crashing in front of my eyes; I wanted to die."
2316,1,@CPC_HQ Immature...and Trumpy. Sad one guys😕 Does this represent the intelligence and moral depth of CPC ? #bully #notinmycanada
2317,0,"@bronliejacobs Happy Birthday Bronz❣️ love you smmm, have a wonderful day!!!"
2318,0,"@NJ_1288 To spread some cheer in your colleagues otherwise dull life? It's like 'hey dude u got no chills, here have some email' 😜"
2319,0,"A #happy woman is always ., A #beautiful woman !😊😇\n#womanhood #beingwoman."
2320,0,@annie_hawthorne Just one? 😄  Cress and Thorne from the Lunar Chronicles. Good character arcs + absolutely adorable.
2321,0,I feel like I'm the only guy in Chan that doesn't like Hamilton 
2322,0,@FreshFryBread lol! How am I supposed 2 play said tune when   ect?
2323,1,"10:48   Would it be considered getting dressed if I put on a bra and jeans? I could remove the robe too... brush my hair?  Mood low, so it was a temporary elevation. I wish I could have enjoyed it.   "
2324,1,Itβ€™s like my heart is breaking all over again... please fucking pull through this. I NEED you to pull through this π£π   
2325,1,My face looks horrible after the prison experience and sadly I also lost interest in a lot of things I love doing.
2326,1,"I'm okay.  , Thank you for staying when everyone else left."
2327,1,Feeling so UnLucky in life..   ??
2328,0,If medical doctors could be trained to assess loneliness and have more places to refer their lonely patients to (other than the pharmacy for their anti-depressant) we may be able to calm the tsunami of loneliness in our country.   pic.twitter.com/sIePoRLeRV
2329,0,Changing name doesn't change services.  hospitals should not spell   and . - Dr. Sanjeev  pic.twitter.com/1ISpCj3cGt
2330,1,My sister is having an emotional breakdown about aging and death. Something she didn't take me seriously about a few months ago 
2331,0,staying up late because mommies not home   ????
2332,0,"God knows why we're  Only he can set us free ""For in much wisdom is much grief and he that increaseth knowledge increaseth sorrow"""
2333,0,"Friends & family should be on your side when it comes to helping you manage & eventually beat . Being open about your illness with those close to you can help them understand what’s going on for you, and why they may think you’ve “not been yourself.” "
2334,1,Ugh my arm still hurts!! I just want this to be over and to get back to my life.   
2335,0,Just realised I haven't cleaned my teeth in days
2336,0,@jinsproducer Thank you so much!! I don't draw a whole lot anymore but long haired jun is #inspiring
2337,0,"Music is so empowering. \nit can literally bring people tears, smiles, laughter, and so many emotions"
2338,1,Well i guess no clockwork for me ????
2339,1,"Up at 4am, angsty about not able to exercise (injury), desperate to run away on adventure .. Fucking, fuck; Black Dog's hunting "
2340,0,"That feeling when you get your drawing tablet, and your not a pro expert manga drawer right off the bat. "
2341,1,??????????   i can't wait for the bridge to eventually collapse so i don't need to jump off myself. ????   pic.twitter.com/lMO6Tds2He
2342,0,"Starting 5 positive things exercise,again. It's just writing down 5 good things that happened. It helps with surviving bad days. "
2343,0,@1ShawnT Yall hoes better learn how to hip-hop dance  and stop shaking yall ass all the time😂
2344,0,Just read that isolation can lead to ?????????? I've never seen another human in my LIFE and I am FINE AhahhahahaHA
2345,0,i do love shack shake
2346,0,@missmarilynx Hahaha @BigScottGibson almost fell off the sofa laughing at that point. The wee jump he did as if he was scared too 😭
2347,0,So over new years think I'm just going to sleep into the new year.  
2348,1,I feel like my husband are growing more and more apart.
2349,0,"#Laughter creates a #positive #aura &amp; transforms you into the most #beautiful , #dynamic &amp; #attractive person. \n#Yoga #YogaLaugh"
2350,0,"When your entire dance company that you haven't seen in years is getting together, but you're the only one not going "
2351,1,They say everything happens for a reason...   best be a good reason my childβ€™s father left me again. 5 days before Christmas thanks you fucking prick. 
2352,0,I strongly believe in there if  for everyone. I haven't met it yet.
2353,1,I just don't want to participate anymore.
2354,0,@AmyAndrewsFOX2 Good morning Amy #smiles  😀 It's good to be a @Lions fan. ☕☀👚👠😎😘
2355,0,Of course Raj has twisted tea bags after I graduate..... I never got to throw my Boston tea party
2356,0,"Christmas means ""Love Actually"" for me.    ??¥ƒ??’”???­"
2357,0,I miss you so much!! I can't wait for you to be back home!! 
2358,0,Imagine having a figure like  ffs I’d never wear clothes! shes just bloody perfect - wish I hadn’t seen these photos    pic.twitter.com/EKeUu6aXvY
2359,1,Fuck fuck fuck fuck    pic.twitter.com/1euSw97Anz
2360,0,Was expecting this from Dhoni but thought he will say 4th test will be his last.  
2361,1,"Here it is, 1:20am, and I'm wide awake. I thought  was supposed to know my ass out? Instead my mind is racing.  "
2362,1,"Everyone tells me the pain will fade. Maybe I don’t want it to, it’s the only thing that still connects me to you   "
2363,1,"Today: 
Feeling disoriented and weak
Tingling of the limbs persist
Sore neck and lower back

Somehow made it to the gym. If this is 2018, I'm ready for it to be done with.

 "
2364,1,Not a new thing Am use to it  â€” feeling lonely
2365,0,NEW MUSIC FRIDAY: FIRST SINGLE OFF THE NEXT PROJECT. #untitled #mattrod #hiphop #boston #hartford #animosity #thesemycities
2366,0,@ABCTV @AuSenate @annabelcrabb I confess I didn't watch last week. #bad Are you going to do an episode on accessibility?
2367,0,"And yet again, @MarliePacker sets the back row bar high... Tackling and support play outstanding. Congrats on your 50th cap! #inspiring"
2368,0,Myatt &amp; Smith open the batting! 12 from the first over. #great start
2369,1,Need to get out of this godforsaken place  
2370,1,"Yes brain. This gloomy, sad, turbulent, low energy feeling is a sign of my certain death. Now is the time to get worried. "
2371,0,Looks like I'm getting super greenied and watching Portlandia
2372,0,I was at the beach today. Beautiful beach. Beautiful sand. The sea is great. Don't like jelly fish though.  #messageinabottle
2373,0,#Eclipe2017 An eclipse carries a large jolt of #energy. This one cut a wide swath across the United States. #Change #excitement #transition
2374,0,@RandyRainbow Brilliant &amp; clever as always. #delight
2375,0,Love getting them calls 
2376,1,"Even though I'm here I'm not present. This semester I've been on auto pilot, going thru the motions in order to stay sane. I've lost interest in doing the things that I love and it feels empty."
2377,1,I want to be home in bed hiding from the world. I feel useless and gross. So says  brainI am at my desk working my ass off because I know in my heart I'm doing good work for real people and I'm really good at it. Doing my best to keep the mask on. 
2378,1,"3 weeks -  tapering (long)

The last 4 days my mental health has went downhill rapidly, never in my life have I fought  to this scale. It's started interfering in my life 4 days ago & it's taken over. I have no life. I constantly am scared, fearful.. cont."
2379,1,Really just want someone to talk to late at night. Someone who understands 
2380,1,"It's really so sad, these stories about shootings. Makes me feel so  trying to keep my head up and not crash down again. Z"
2381,1,feeling so alone and misunderstood.
2382,1,No more scioly for the rest of the year
2383,0,"The dictionary words for #joy are – gladness, cheerfulness, exultation, rapture, pleasure, delight."
2384,1,if I could I would feel nothing that's the truth and I don't care. the world is cold and life's not fair.   
2385,0,"Overall, right now, and that's what matters, I am happier and stronger than I was on the same day last year  "
2386,1,the sudden lost of interest in all the things i once loved doing is scaring me tbh
2387,1,oh crap...I lost $100 on poker games yesterday :(
2388,0,Absolutely love @unqualified but can't listen to it during my commute on the subway because I burst out laughing and people stare!
2389,0,Really enjoying candles and incense around the house at the moment - brings a sense of calm 💆🏽 #candles #incense
2390,1,I get to spend New Year's home again alone and lonely. ???• 
2391,1,Tired of waking up   
2392,1,"As a writer, it always hurts me to write happy endings when my life doesn't even have anything you can call happy since the beginning.    "
2393,1,Feeling sad again. Nothing feels right.  
2394,0,@joerogan I looked at the eclipse without glasses and now I have x-ray vision! #awesomeness
2395,0,So happy Steven and I were together to experience that 💞 she's so beautiful
2396,0,More terrible news Dammit! I'm about to punch 2016 in the dick!! 
2397,0,@lil_hooper30 HAPPY BIRTHDAY TWINNN!!!! 💓😘 have a great day love ya!!!
2398,1,Hi // I'll be gone for a while // stay strong    pic.twitter.com/vcnKc6gsDC
2399,1,I'm so upset 😭
2400,0,@tenderlove listened to your CUSEC 2015 talk again for inspiration in writing my own conference talk #tornado of #laughs
2401,0,"@SaidTheSky @DasEnergiFest @mitchell_thayne Bro, you should be #smiling you're bring all of us smiles. Share the experience #together"
2402,1,How am I supposed to answer depression quiz questions where they ask if you've lost interest in things when like.... I'm seriously not doing anything... like when they ask if you can't concentrate... I'm like.... I have nothing to concentrate on????
2403,1,"I lost interest in everything, you know? All the things I used to love doing, I haven't done them in months. Major pieces of me are missing and no one even sees that I'm fading away."
2404,0,i have no classes with my neighbuour or my budster and we don’t even have LUNCH ??
2405,0,Who's excited? The mighty @QLDmaroons or the @NSWRL #maroons #blues gonna be a spectacular game @suncorpstadium 🙋🏽‍♂️🙋🏽‍♂️ #Qld by 8
2406,0,"With ageing populations at risk of  and  (and depression's myriad health effects so higher healthcare costs), as well as rising childcare costs, approaches like intergenerational care seem beautifully cost efficient and solve 1 problem with another problem. pic.twitter.com/QouBTSRhR6"
2407,1,"No one realizes how strong someone with  has to be just to do daily stuff like shower, brush hair or get out of bed."
2408,1,Working New Years Eve ????????
2409,0,I lost my facebook account...i wonder whats next.. 
2410,0,It takes less #muscles to #laugh than to #frown - stops facial &amp; mental aging too! Laugh strongly &amp; often to #lead effectively! #leadership
2411,1,why do i have so much trouble falling asleep :(
2412,1,I think my habit of reading  with morning  is the root cause of the  feeling throughout the day! specially in 2016
2413,0," people may be preoccupied with thoughts of worthlessness, inappropriate guilt, helplessness, hopelessness, and self-hatred."
2414,1,That moment when u really need a hug bt u alne and ts midnyt...will jus hug a pillow instead..
2415,1,I need to stop putting my worth in others people hands. And my happiness in plans that can fall through.  
2416,1,Crying so much…I fuck up… he's just reading my messages…
2417,0,@KerryKatona7 Stunner cute like her mum 😃
2418,0,â™?4 Degrees - ANOHNI   
2419,1,I'm not sad. I'm sick.
2420,1,"All up in my  feels, today... fuckkkk  pic.twitter.com/gNza4Pzn0p"
2421,0,"The sad thing when you lie all the time is that when you say the truth, it always sounds like a lie even to yourself.    "
2422,1,I want to leave Depression in 2015! I'm bored of it now. I'm dragging my black dog out for another run
2423,0,Yep...I have them feels right now   pic.twitter.com/BafudqfBEy
2424,1,I have trouble falling asleep every night because I get into my bed and I think. And it's not even intentional. It's a whirlwind in there.
2425,1,My Worse Fear About This Whole Thing Has Cane True.???” 
2426,0,I had no idea a peanut butter milk shake was an option 
2427,1,"My life has been a #crazy, #painful, #awful journey full of #disappointment, #harassment &amp; #abuse"
2428,1,"Sleeping for 12+ hours at a time, and fantasizing about ways to kill myself. "
2429,1,"i lost so many things while doing this chapter and watching it being done, including my enthusiasm, my interest in scanlations and i've come to dislike some of the members of the team. i can't get my mind sort out what is the point of doing this."
2430,0,"As we think abt  across t generations at this time, a turkey sandwich & mince pie, in t company of strangers is seldom effective"
2431,1,"Being so fucking composed all the time is getting tiring, I need to have a mental breakdown at some point   "
2432,1,I took a shower today and I donβ€™t think anyone knows how big of an achievement that is for me right now.   
2433,1,Tired of holding it all together over the holidays. Iβ€™m ready to just fall apart now.  Heading to therapy now. A safe place do do just that.   
2434,0,@BroxtonDaniel I love you more than anything. I'm so glad we're able to make each other so infinitely happy😊
2435,0,Thank God for grace 
2436,0,To be alone is lonely or freedom...   pic.twitter.com/eqnKrbjoXr
2437,1,Christmas just ain't what it used to be.
2438,0,@SueLeibman Just got an audition for a lead role in a #SAGFilm #actor #moviestar #awesome #happy  @IMDb #Me #RT
2439,1,"I just realized how much I lost interest in gaining a following for the things I do, which is ironic because the reason I made the Livid Beach was so I could gain an audience with the things I like doing now"
2440,1,"To those of us that survived our own  thoughts this year THINKING its , we're grateful we didn't take what does not belong to us - "
2441,0,You try hard to forget the person whom you loved more than yourself.    pic.twitter.com/SzLSq8MsNQ
2442,1,"Reading tweets about someone's death makes me think I'll die someday, maybe soon, who knows... "
2443,0,@Kazalex_ Happy birthday hope you have and amazing day!
2444,1,I wish I wasn't so emotionally all over the place. I feel bad 4 people who have 2 deal with me. I'm such a fuck up... ???£  
2445,0,",, The solar eclipse was really cool.. #inspiring!"
2446,0," or ? Non-Profit Organization offers help, 24/7. 1-800-273-TALK (8255)"
2447,1,I lost so much interest in things I loved doing
2448,0,"You are MINE, my baby, my headache, my love, my smile, my frown, my wrong, my right, my pain, my happiness, my everything."
2449,1,"My heart is absolutely breaking.

I'm not bad, I'm not a lier, I'm just a fool.

I've fallen for someone who thinks I am all of these.

I'm not, I'm a man who is crying when he should be sleeping.

I imagine I'll be saying goodbye to Twitter very soon.

This is too much πΆπ­π’”"
2450,1,i hate realizing i've lost interest in a lot of things i used to love doing i cant do anything about it except regret losing interest in them in the first place
2451,1,I shouldnt let it bother me but it does. I hate nights like this when my thoughts wont leave me in peace.  
2452,0,I'm trying really hard to find a reason to be positive about today and keep coming up empty   pic.twitter.com/4j8PkbxzMg
2453,1,I want peace. A life with no conflict. Do I have to die to find peace?  'suck it up or commit suicide'? Is that my only options? 
2454,0,Living downtown for the first time while #tiff is happening. Schedule is out today! #excitement #thechildrenact #StanleyTucci #EmmaThompson
2455,1,"It's as if there's an obstacle always preventing me from being happy or reaching my goal. I probably sound ridiculous but I wouldn't be surprised if I was told that I have some type of disorder. I've lost interest in so many things now, the things I loved, I have stopped doing"
2456,0,@JaapUnited Sule is going to be a terrific player. Wouldn't be surprised to see him get some game time this year.
2457,0,@AnteHarper I always preferred the quiver
2458,1,Wounds and scars look beautiful on my body ...   
2459,1,"I'm sinking so fast, I don't even know where to start to save myself.  "
2460,0,Are we all aware thar we are using a hashtag that has Eclipse spelled incorrectly?! @ScienceChannel @NebraskaMed  #SolarEclispe  #giggles
2461,1,"..I know he wouldn't want me to cry or be , I heard that a million times along the way, but it's easier said then done. Miss him."
2462,0,They promised I would go blind but I still got 20/20 
2463,0,If you don't open up your heart and life to someone;  is guaranteed to eat you alive!!!!
2464,0,Genuinely and perfectly #happy
2465,0,@mycharlibrown @pcbcat43 Happy birthday Mom what a wonderful cake delivery youre blessed
2466,1,"America, I love you, but you're bringing me down...   "
2467,0,"I'd never actually watched the whole of Ugly Betty,so I watched it all & now I'm depressed,I need an ending! ???­  "
2468,1,I lost interest in things I truly loved doing and enjoyed
2469,0,"I didn't know, that there existed such sheer and utter joy and contentment, as that which I am now experiencing. #grateful 🙏🏽"
2470,0,my 8 year old cousin stopped sharing her location with me
2471,1,"My brain caught a bug, Or maybe it was my heart, Darkness gives a fucj    "
2472,0,"When teens feel down, there are ways they can cope with these feelings to avoid serious , such as make new friends or social connections and participate in sports or school activities. Call Focus & Balance at 210-858-9980 to learn more and see how we can help.  pic.twitter.com/ydrYcTBD2r"
2473,0,Heard a person detailing his branded cloths arrogantly today. It sounded more like him wearing  instead of cloths. 
2474,0,@blonderella26 @Seahawksfan7777 @Shitlery @afern_alex @eugenegu @tonyposnanski @realDonaldTrump She's getting mad just like we like it 🤣
2475,1,Lost my job 3 1/2 months ago. Broke my back 2 weeks later.. bank account laughs when I need to pay bills or buy food..    I’ll keep fighting this up hill battle till I can’t but I need a vacation to reboot or find life!
2476,0,A good head and a good heart are always a formidable combination. (Nelson Mandela)
2477,0,No one ever looks happy on a bus  
2478,1,"Wow my views just aren't the same anymore, I use to support things I don't really support anymore, i use to care about things that I lost interest in these days, things that I use to love doing, I'm not as passionate about anymore. I guess all it takes is a bitter taste."
2479,0,@RegPCB I like a world where Love Island drarms is the worst thing I've got to worry about.
2480,1,It would be great to have a mother that listens. 
2481,1,"I'll never forgive myself for cheating multiple times, losing interest in the love of my life, doing bad things when i lost hope. stealing from others and changing my name, because i should have been faithful from the jump start."
2482,1," mood can be caused by infectious diseases, nutritional deficiencies, neurological conditions, and physiological problems."
2483,0,Going over the #script for this weekend! Can't wait to start #filmming! #actorslife #ActressLife #actress  #horrorfilm #HorrorMovies
2484,1,"After your dog dies unexpectedly,  dont ever listen to Stairway to Heaven. Too much... "
2485,0,There are recipes for #porkchops w apple cider glaze but has anyone tried the meat steeped in the vinegar &amp; #BBQ w hickory smoke? #delicious
2486,1,"If all the lights in the world were turned on, I'd still be shrouded in darkness   "
2487,1,i feel like i'm a prisoner of my own life.. like as if my life was a jail and i'm doing a lifetime sentence 
2488,1,"That she feels good, feels no pain, is happy. If there isn't, I'll probably never see her again. Unless there's some other side, like hell. How she may get to that side, I don't know how that would be. She was too much of a saint. "
2489,0,Adam Sandler is actually super hilarious &amp; all his movies are funny &amp; heartwarming
2490,1,I feel down as hell imma just get stupid drunkk
2491,1,"Came up here, a new life, after the last divorce and a year of being in pain. Slowly dissipated, but it's never gone. I've been abandoned again. Lost. Taken away from happiness. But I sure hope Debbie, if there is another world, a heaven, that she's in it. "
2492,1,Can I just stay in bed and do nothing? I'm not feeling life today...
2493,1,"You promised you wouldn't leave, lie or hurt me. . .  But now I'm stuck being all alone, waiting for you to need me again. . .   "
2494,0,Gotta do my best today and keep my happiness on and not let anything bring me down... big day today 💖🤘☇ #stoked 
2495,1,Setback after setback after setback  
2496,0,It seems that a lonely future is waiting for me! Giver said he had a wife but it's forbidden to talk about our job.    pic.twitter.com/RcJGUdSs9K
2497,0,"This  album is beautiful but lyrically creepy, in a good way. "
2498,0,Up bright and early for class today 😂👌🏾 I can't miss nane nother one
2499,0,"I'm an Indians fan so, I hate Joe Buck. Im glad he looks old af now. 😂 #bitter #AllStarGame"
2500,1,I don't know why but I'm suddenly very  ????
2501,1,"Reading poetry on the subway is magical. ??¦„  Oh, did I mention I'm thinking of you... ???‰  pic.twitter.com/6lNdaRZiJb"
2502,0,Once a flirty always a flirty  .
2503,0,Alone? We have no family coming this year..hit me up for a chat! Would love to keep folks company :)
2504,0,At least @LewisHamilton not turning up is not the most outrageous thing at #F1Live #Kaiserchiefs 
2505,1,"I'm having a good day today, might have a terrible one tomorrow, but I just want to remember that at least I had a good day. It's so easy to forget  "
2506,1,"physical wounds heal, people forget what happened to you, how hard you have to fight the demons inside every day. I wish people could see how hard every day is for  have 1/6 of my brain missing, some days are bad...   pic.twitter.com/6d8IwVHsfG"
2507,0,Best day of my life where my 19 year old bestie scared away a 22 year old thug #amazing #inspiring #mongay
2508,0,"""I used to think that the worst thing in life was to end up alone. It's not. The worst thing in life is to end up with people who make you feel alone"".   "
2509,0,First Christmas Eve in almost 20 years that I won't be sleeping with @lizwillis_
2510,0,To get close to another you have to take off your armor. It takes more  to be soft than tough.  reduces 
2511,0,Volunteering today with my cousin at a community centre putting on a spread for those alone at  Say no to  at  pic.twitter.com/MJEHIwdpD5
2512,1,"I was so hopeless. I hated myself for somehow giving up every shred of power. How did my life become an inescapable nightmare? My best friends carried me and told me just hang on, one thing at a time. My therapist said β€it all feels impossible until suddenly it isnt anymore.β€"
2513,1,"â€œI didnâ€™t want to wake up. I was having a much better time asleep. And thatâ€™s really sad."" "
2514,1," is dangerous. Itâ€™s addicting. Once you see how peaceful it is, you donâ€™t wanna deal with  "
2515,0,seeing sope perform otsukare always makes me happy no matter how much of a bad day I have
2516,0,Mayweather's trash talking is on par with Nate Diaz #terrible would love to see McGregor KO him #MayweatherVsMcGregor
2517,0,Everyone responds differently to  . Some patients take longer before noticing a difference in how they feel. .
2518,1,"Not in a festive mood, today.
Just feeling sick and depressed."
2519,0,"New Years Eve,The day I always dread.???? "
2520,1,"Depression:  We're not washing our hair anymore.  Also we're smoking again and sleeping 13 hours a night.  Fuck brushing your teeth or answering your phone either. Got that, dipshit? "
2521,0,Deserve the world and if you feel like nobody cares or wants you here I do I love you and I care and I want you here don’t let this people tell you that your not worth it because you are your worth everything
2522,0,I feel like I'm rooting for 'da bears and they're down 42-0. 
2523,1,"So far this med has literally been a life saver, I can laugh, I can smile and days are no longer a drag all the time. I lost my interest in doing things but that should come back very soon. All in all, I'm doing better!!"
2524,0,@titsjpeg Yeah funny and sexy 😍
2525,1,hate being alone man. alone in life alone in my head it just sucks
2526,1,.  I really don't want to interact with anyone in person  today.
2527,1,Can I just sleep forever and just be famous for constantly being asleep lol   
2528,1,"I cant have any friends anymore fr. I just got voice banned on xbox and the reason he put was ""Killed and danced on me in Fortnite"". ??  "
2529,1,Little things that affect you massively.  
2530,1,It's only 7:20pm and I'm off my tits on alcohol   
2531,1,Victoria secret has a sale but my wallet is dry af'????
2532,1,I’m watching my show and its still not keeping my  depression and anxiety at bay. This stress is crushing me :(
2533,1,Man it's terrible when your  an got a lot of problems more then you can say.
2534,0,so I just found out that my crush is gay neh..and mind you I have an ex who is gay..I think am cursed 
2535,0,"No no no, everyone is starting to go back to school & I’m not "
2536,1,"Thought about  more than once over the holidays, all I seem 2 be doin is drink  & stay in bed "
2537,0,“I can’t afford to hate people. I don’t have that kind of time.” – #BobRoss  💛💙 #TuesdayMotivation  #sober #xa
2538,1,"I always hated suicide. But now that I think about it, it seems comforting to try.    "
2539,1,My problem when sewing is that I constantly flip it right side out even if I know for a fact I've sewn it right cause I get a little dopamine boost seeing my stuff come togeather even if it's just a stright simple hem. AND IT SLOWS ME DOWN SO MUCH. UGH. At least it feels good tho
2540,0,"@tabby313 Jen, awful funny how the tide has turned on this show! I am elated and amused! Goes from love fest to oh we have collusion!"
2541,1,"Just a thought, have I become afraid of things, safety in routine, what I know? ?  "
2542,1,"Feeling okish one minute then ?? for no reason what's so ever. Psychiatrist was right chronic depression gives no warnings, mood just dips when it feels like it.  Top it off anxiety is at a high too.  "
2543,0,Never tell a blonde that her hair is slowly fading to brown 
2544,0,"Damn, y'all flamin' him. 😂\n\nI just thought it was funny. 😂😂"
2545,0,"In St.Thomas. Can't tweet and watch PLL, wifi sucks. "
2546,0,Just enjoyed a delicious salad drenched in Theon Nectar's Greek Extra Virgin Olive Oil  – absolutely DELICIOUS!! Mmmmm! #yummy #healthy
2547,1,I get to sleep in like once a month and I always seem to have trouble falling asleep that night of π” so the total hours I actually sleep tends to just end up like any other night   
2548,0,@TuckerCarlson I love how you are #relentless
2549,0,I really don't know what I'm going to do about Christmas.
2550,0,: don't let other's emotions corrupt your mind; beacause that paves the path to
2551,1,It's very hard to feel better because it's been so long that I don't remember what better felt like!!
2552,1,The day when I don't fuck up anymore is the day I will be successful.... 
2553,1,"Depression is, when all you can think of 18 minutes past midnight is fuck I'm still alive.   "
2554,0,finally finished one tree hill & now I don't know what to do with my life
2555,0,Today is already off to a great start..... 🙄 
2556,1,Laughter is vital medicine if you suffer  or . Have a giggle on me :)  
2557,0,"I don't know why I'm like this but, whenever I see him, I just smile and feel happiness when he's around💕"
2558,0,This weekend is the end of bow hunting season. 
2559,1,β€Changing my realityβ€™ isnβ€™t going to work when the chemicals in my BRAIN tell me depression is reality. 
2560,1,"I made this account so that I wouldn't be judged by the people I know. Cause if I don't like me, why would anyone else? "
2561,0,#fans #gamers what you think @EAMaddenNFL 18 is going to rate the #Dolphins #offense #defense special teams rating &amp; rank out of 32 teams
2562,0,"@catherinerusse2 ooh, how I'd dance with glee around the living room if you emerged from the Tardis at Christmas!"
