numb,tweet,label
2939,  another great talent lost to us. songs stay with us forever. Odd but last Christmas playing everywhere this yr.,0
2940,Crying with a loud music so no one could hear me,1
2941,"""I lost interest in everything, you know? All the things I used to love doing, I haven't done them in months. Major pieces of me are missing and no one even sees that I'm fading away.""",1
2942,Honesty & Bravery are wonderful traits. Traits of a great human.  Great humans triumph.   ,0
2943,@KerryKatona7 Stunner cute like her mum 😃,0
2944,Nearly 1 in 2 men feel  over the  period,0
2945,yeah I watch depressing films like cyberbully because I'm sad and I can connect with it  ,1
2946,Beware of little expenses. A small leak will sink a great ship. -Benjamin Franklin,0
2947,Be weird. Be #happy. Be #grateful. Be #positive. Be open #minded.\r#love #bliss #success,0
2948,I'm just going to say it. I'm a complete fucking mess here! Seriously wanting to just run and kiss a certain individual. She knows who she is. I can't tag her in it tho. She is still my better half.,1
2949,I feel I shud not b here   pic.twitter.com/U4K4guKRus,1
2950,Would you sign a petition to have Barnes & Noble stay open past 9pm?  ,0
2951,"No, I'm not 'depressed because of the weather,' I'm depressed because I have #depression #sicknotweak",1
2952,@jinsproducer Thank you so much!! I don't draw a whole lot anymore but long haired jun is #inspiring,0
2953,You must get up from right where you are. Do that and your battles are 70% over. let's talk,0
2954,Why is it when girls got broken they cut their hair?   depression always got me here i ??,1
2955,NOOOO! One of my car speakers just blew out ??”????«???­???¶ ,0
2956,if jk realize what taehyung did can he do that to taehyung as a revenge? i would love to,0
2957,My face looks horrible after the prison experience and sadly I also lost interest in a lot of things I love doing.,1
2958,It takes less #muscles to #laugh than to #frown - stops facial &amp; mental aging too! Laugh strongly &amp; often to #lead effectively! #leadership,0
2959,"I was smiling yesterday, i'm smiling today, i'll smyl tomorrow, bcoz lyf s too short to cry for anything, we nid to be strong.",0
2960," mood can be caused by infectious diseases, nutritional deficiencies, neurological conditions, and physiological problems.",0
2961,"Nole, you just can't go easy on a girl's heart can you? #Wimbledon ",0
2962,I don't want this year to be over ,1
2963,@Kawells00 So bright that kill my heart😂,0
2964,Any NA gamers out there? I’ve got no friends here...,0
2965,I want a whole show of @chrislhayes just reading emojis. #adorable #inners,0
2966,It would really be great if I didn't have so much trouble falling asleep,1
2967,When you are able to treat your queen the things that she wants. Such a pleasing feeling,0
2968,"I like eating chocolate when I'm sad because that's what Lupin gave to Harry.
   ",1
2969, little miss Debbie downer over here.,0
2970,What do you think?  or ? Something else? pic.twitter.com/FNM1aQ1Rqi,0
2971,I got to ride with and witness Amanda Coker break a 77 year old bicycling world record. Awesome athlete!  #amandacoker #tdf #relentless,0
2972,I don't remember the last time I've cried this much from being sick.    ????????,1
2973,Tooth aches are the worst ??,0
2974,"I'm not sure if other people with suicide/depressed/ friends/family/etc ever worry about waking up to the people they care about just... . And it's really difficult to process day after day, and try to act like nothings wrong.",0
2975,Premier League starts today???? it will definitely keep my mind off things.,0
2976,I wish I wasn't so emotionally all over the place. I feel bad 4 people who have 2 deal with me. I'm such a fuck up... ???£  ,1
2977,"I hate it when my brother thinks, it would be funny to make jokes about me ???¤????  af ",0
2978,if anyone has any tips to help me worry less then hmu,0
2979,"Fear not @lisajnc1951, God is with you, don't be discouraged, for He is your God, He strengthens and helps you at all time. Is 41:10",0
2980,//My TL dies in the afternoons.  I've followed about six gazillion people and still get about three tweets an hour.,0
2981,This year was the first time I couldnt make it home for Christmas ,0
2982,Can I just stay in bed and do nothing? I'm not feeling life today...,1
2983,"I am forever stuck in this loop.

",1
2984,Thankxxx God Mids of B.Ed Over But.....  Finals of LL.B ahead....  Starting of New Year with Examsss.....,0
2985,First pumpkin coffee of the season this morning! Thank you @DunkinDonuts for an automatic good day! 🎃 #ecstatic #pumpkineverything,0
2986,Relative of a neighbor of mine died in accident while shopping for and on his little girl's birthday...Really?   ????????,0
2987,Social media can be the worst thing ever!  ,0
2988,"He who. can suppress a moment's anger, may prevent many days' sorrow. Chinese Proverbs\n\n#MakingMEGATurkeyWithMcLisse",0
2989,Holiday  and  is common. Design your own holiday celebration. ,0
2990,"we're always so scared to admit that we're struggling with the fear of stigma, yet I've usually been pleasantly surprised by peoples reactions when I tell them about  and  problems, there's so many of us with them at some point! ",1
2991,"Depression is like, you don't want to do anything. Or you want to do something, but you don't want to do it (at the same time). ",0
2992,Have you ever danced till you fainted! It has a great feeling especially when you feel depressed ,0
2993,Always that shit! I'm going to be single like 4 ever   pic.twitter.com/PWlkFOYPrK,1
2994,Ain't nothing like a good leg workout to start of the day 🤘,0
2995,@MarcMero Happy Anniversary!! Have a great day!!,0
2996,"After diagnosis the following day, I was in total denial. How could I be ? Me? My ego & denial instructed me to do Reverse search of myself. (This time I was on antidepressants) At least I knew what I was doing. (But with a swollen mind)",1
2997,Is it weird that I just stepped in a car for the first time in weeks?! I literally havent left my house in so long π… love that depressed life βπ»,1
2998,Even if she is tipsy I love her -Joe     pic.twitter.com/qHSAqDJN9j,0
2999,???¢ need to book a holiday asap   pic.twitter.com/gRBEuV5aIX,0
3000,@executivegoth I tried a free Alpha trial to watch #dread and I'm sold. Worth the subscription alone. You all are incredible!,0
3001,When you already have everything.. and you still feel lonely.. feeling  ..,1
3002,Sometimes love is so painful it eats you up until your nothing   ,1
3003,So my blood pressure is back up,1
3004,New year's eve is so sad to me because it's when my most beloved band split up.    ???–,0
3005,@MerkTheWorld This thread is hilarious!!!!,0
3006,So it's New Year's Eve and I have no plans for New Year's Eve ,0
3007,Let's start all over again.....\n#feels #lover #happiness #loyalty #truth,0
3008,is in the news a lot for treating  and other conditions; but what is it? Contact us to learn more!  ,0
3009,"Y'all saying ""suicide is never the answer"", biko, what is???
  ",1
3010,love to see them interacting 😸🙏 #itsbeensolong #laughing,0
3011,I'm so in love with that smile of yours🖤.,0
3012,Once a flirty always a flirty  .,0
3013,"My author copies have landed in Australia. My agent has them. Soon, I'll be able to hold one and flick through it. #excitement #StoneCircle",0
3014,"I seriously need to stay off Pinterest, I want to try too many things and my bank account just wont let me ???¢   .",0
3015,"So after a 10 month hiatus, I watch a movie in a multiplex and it's Ugly! Maybe I was better off not watching any. ",0
3016,Santorini is so beautiful 😍,0
3017,"I'm getting tired it's 5amπ­ story cut short. Honestly, depression is R E A L yo.I never would have thought I would be going thur such a thing. I isolated myself & push many away & even lost interest in things I love doing. I found myself being angry",1
3018,@16_vica #strange but #amazing but I #love your #pictures 😍,0
3019,I want some dick.  ????,0
3020,"I've been in a funk all day, just feeling a little down  ",1
3021,Poetry of love ❤️ #.I love you from my heart # I love you from my soul # I love you real # you are in my all things what can I do I'm shy oo,0
3022,"Few days ago I had trouble with staying awake, now I have trouble falling asleep.",1
3023,Well it's New Year's Eve now???? tbf I don't wanna celebrate it ever again :'( never EVER happy on NYE ???­ ,1
3024,This is starting to be too much for me.. I am starting to get why this is the most depressing time and I am agreeing.. ,1
3025,The worst feeling ever..­ God help me. .,1
3026,"You dont even feel like talking to someone and suddenly there comes someone whom you can spend hours talking , laughing , cheering 💕",0
3027,lexis so beautiful it makes me ,0
3028,"I dreamt that  was back. Alas, it was just a dream. ",0
3029,feeling like a grim reaper all day hehehe\n9 days pa 🎩✉️,0
3030,"I lost interest in the things I loved doing and being with people I loved. I was told many times that I wasnt the same person I was before. I would spend my days alone in my room, crying all day feeling worthless and hating myself.",1
3031,"People: ""Just exercise, you'll feel better."" Full depressed me: ""k"" *bikes 20 miles* *showers* *curls into a ball and weeps* ",1
3032,Wanted a sweater but promised I wouldn't buy one for the rest of this month ,0
3033,@VarunsPrincess_ Huhh It's awesome 😍\nI'm obsessed with it 😍😂,0
3034,@myouimina U r but idk to what extent u can go with teasing me 😃 u love it too much.,0
3035,So  right now I just want this all to be over with I am so tired of struggling and getting nowhere.,1
3036,@seanhannity Why are we still talking about the elections? It's like we're stuck in October 2016 but we still get older. ,0
3037, need to understand that  is NOT a phase it is the .,0
3038,when u want bae to be bae but he caps ur relationship at fam,1
3039,My last day of cheating on my diet and exercise routine is tomorrow   ,0
3040,I hate having/being crushes/in love ugh,1
3041,"Why don't you listen to me? Why don't you hear me? Why won't you try to understand? Why I'm tired you ask? AH, look in the mirror. πΆ",1
3042,"my new year's resolution is to draw more. i feel like i've lost interest in creating art and doing what i love, drawing fanart. i wanna have the motivation and the drive to actually do things.",1
3043,The fact that I'm leaving warm weather and palm trees for negative weather and snow literally could make me cry.  ??Œ´â??ï¸�â�„ï¸� ???­???­???­,0
3044,Officially done with greys anatomy ????????,0
3045,"Even if I should decide to enter into a new  with a new guy, who'd want me now? I'm a ,  excuse of a person.",1
3046,If you're dealing with depression just remember you aren't alone talk to closes person who been there for you and trust you I know it's hard to speak up I'll try to help you too as much as I can to hear your problems,0
3047,"In St.Thomas. Can't tweet and watch PLL, wifi sucks. ",0
3048,They say ur a prdct of ur surroundings. A bit intimidated by the crazy amazing ppl I met @ @codecityco @n8walke @dianap_patton @DrMattKutz,0
3049,"Everybody hates me for no reason…
  ",1
3050,Depression and man flu good end to the year,1
3051,May #Allah keep us safe and your #Providence. May U replace sadness with #happiness and &amp; instill endless #love in your #heart Stay #bless.,0
3052,"Nowadays, people are feeling lonelier because the quality of friendships and relationships are perceived to be of lower quality than in the past. ",0
3053,Looks like I'm getting super greenied and watching Portlandia,0
3054,My dad *beating my mom*  Me in the other room trying to distract my siblings so they can't  hear my mom crying:  pic.twitter.com/oJDoPee3AB,1
3055,Wanted to watch the TNF game but I forgot my parents cancelled the NFL Network package ????,0
3056,"As we think abt  across t generations at this time, a turkey sandwich & mince pie, in t company of strangers is seldom effective",0
3057,Why does the president of the US tweet like Regina George? ,0
3058,"When you living with someone that is manic depressed, life stops   ???????”",0
3059,@cteeezy Lmfao look at it sober . 7102017 says 7102017 backwards lol and that was the date yesterday,0
3060,@PaulCalafiore_ Absolutely ! Happy blessed Tuesday ❤️,0
3061,"When I say ""I want to die"", they say""Let's do it, no one gonna care you anymore"" It's make me feel pity of my life more. I just want someone to hug me when I cry. But it not gonna happen.""",1
3062,Honestly I wouldn't I get why im the last choice for everything ??   ,1
3063,@itsjohnjosh yessss!!! i'm so glad 😊,0
3064,"don't know why i was   yesterday (yes i do) but today im usual happy, but fatigued. :)",0
3065,Temp dropped ...sky dark n our birds went crazy in #pdx we enjoyed #SolarEclipse2017 #amazing,0
3066,Lady singing really loudly with headphones on making everyone giggle @greateranglia #train #journey #smile,0
3067,"I'm not picky, guys are just intimidated by me... and I don't let dudes run over me or run my life and finances. If u can't respect that bye",0
3068,Just want to stay in bed all day... ,1
3069,@executivegoth I tried a free Alpha trial to watch #dread and I'm sold. Worth the subscription alone. You all are incredible!,0
3070,Trying my best to function as a normal human being. Feeling like a zombie.  ,1
3071,@jeonahjumma dont worry abt it bb,0
3072,"To recreate my romantic memories, I'd just put a chip on my shoulder  #masterchefau",0
3073,I hate a tease!! First you get my hopes up and then you act like it’s all fine and then nothing. You just freeze on me and leave me all alone in silence. It so very rude. I hate you Xbox live,0
3074,"The worst thing about  is that it teases you thinking you are getting better, but then it drops you back to the bottom harder every time.  I wish I could just be happy....  pic.twitter.com/zRf2H1L13H",1
3075,@CaxtonSupport I'm sorry but I don't know what DM stands for. I know a PM 😂. But sadly not a DM. It won't create an account to find.,0
3076,@bbcbristolsport so proud of City...2 Bristol boys scoring and a great performance...where's the cider  #OTIB,0
3077,Small Ceramic Ashtrays for Cigars  pic.twitter.com/ZYWWqXc427,0
3078,I miss my friends and family. ,1
3079,"@chrisdrunkpoets @MusicHourUK 💞🛸✨ Love your new music Chris!!!🌟🎯🍎It's otherworldly, like you!! #awesomeness 🦄🧜🏽‍♂️🧜🏽‍♀️🧙🏽‍♀️🧙🏽‍♂️✨🔆",0
3080,Sucks to be livin in a place where no one gives a shit about you. ,1
3081,I DONT wanna cry or feel sorry for myself. Its just so hard sometimes watching your sick son in the hospital day after day.  ,1
3082,@ABCTV @AuSenate @annabelcrabb I confess I didn't watch last week. #bad Are you going to do an episode on accessibility?,0
3083,I admit I have been  the last 24 hrs. I have barely been smiling and just cannot shake it right now.,1
3084,wtf bro 0 stars in my first attack in war fuck this shit man,0
3085,"Is it a crime to have few friends, to be sensitive to overwhelming problems and injustice in the world? Hope no.  ",0
3086,"The Audacity of  Whom are the ""We""  represents? Oh I get it... It's the pecker in the girls potty people??‘�",0
3087,"but I did talk down on myself. My own brain was a war zone, and needless to say, I was depressed. I didn't see myself living long, and I also kept my distance from those who wanted to be . I was a  person. I didn't feel like I fit in. I was just living to get by.",1
3088,I've lost so much interest in a lot of things that I use to love doing and idk why :^),1
3089,"@MST3K Punt Bunnies, the only #bunnies you can #punt , #love #laughing #whoisSteveSmith",0
3090,Why do you cut your ankle? It's easier to hide and I can't handle people finding out they'll pretend to care and hurt me again,1
3091,"I don't give two shits anymore about anyone who cba with me, your like the cancer that is killing my nan so Fuck you ",1
3092,"If GOD said it, then HE will do it...no need to fret, worry or fear! #pray #trust #believe #beatPeace #HEsGotThis #letFAITHarise Phil 4:6-7",0
3093,You look ok ! Oh yes I'm drinking wine ,1
3094,We offer  Therapy to our patients to treat  and other conditions. Contact us today to learn more.  pic.twitter.com/7AO84RAPNY,0
3095,Lost my job 3 1/2 months ago. Broke my back 2 weeks later.. bank account laughs when I need to pay bills or buy food..    I’ll keep fighting this up hill battle till I can’t but I need a vacation to reboot or find life!,1
3096,Sister and her boyfriend in one bed and here I am by myself in the other ??™ƒ??™„ ,1
3097,@realDonaldTrump where's the proof? ,0
3098,I am so damned sick of the near-zero degree temperatures we've had since Xmas eve. I just want to be warm again...,1
3099,Loading my pipe and smoking this depression away,1
3100,"@HillF1 @SilverstoneUK I'm coming on Saturday for Qually and the race on Sunday, can't wait 😊 #excitement #needalewiscap",0
3101,Hello everyone! How are you? Sinong excited na for live shows? Hahaha don't worry we are too 😃😬,0
3102,Great start. Exciting new innovation = new challenges. @VisaSecurity #VSS2017 #brilliance,0
3103,"I'd never actually watched the whole of Ugly Betty,so I watched it all & now I'm depressed,I need an ending! ???­  ",0
3104,I can't do it anymore I'm exhausted It's so hard It's slowly taking over me I don't know how much anymore I can take it This  and  are winning  I'm tired of trying,1
3105,"Anyway, I walk around the house, and I try not to look at things, try not to think of her. But that's all I can do. All I do is feel this deep pain, this deep longing. I see her again. I remember when I was in Germany, and she left. ",1
3106,When ur father AND ur brother lost our transport card...    pic.twitter.com/ZvFZbIgIvo,0
3107,A UK loss to Louisville makes my heart hurt.  ,0
3108,2008 - 2016 has been most uninspiring time in USA history.   run amok. Call it .,0
3109,is dangerous and deadly; hopeless people has nothing to loose.   sure children and young people are nurtured to be hopeful and see the beighter side of life.  RRM.,0
3110,My anxiety is through the roof I just high fived my mom and dropped down and started doing pushups lol I feel like it's Friday night before the game,1
3111,"I literally haven’t gotten out of bed today, except to pee. It’s 4pm.    pic.twitter.com/9OPnolPXy6",1
3112,"do you feel  ?  ?  ? direct message me, i would love to interact with you guys ???„???„",0
3113,"I just wanted to let you all know that I don't think I'll be doing much drawing these next few days aside from commissions (if I get any at all). I'm still not feeling too well after yesterday and I just can't motivate myself to do any for myself at this time...

",1
3114,Woke up to my neighbors singing Perfect by Ed Sheeran. 😊 My mood has been set. 😍,0
3115,"""I  a temporary, contract job but I am hoping for permanent"" -  that's heard all too often amongst GenY. ",0
3116,I'm extra lazy today 😟,0
3117,Our last group of 2016 was our new  project (even more relevant at this time of year) & they laid on some welcoming festive food  pic.twitter.com/AOwwxTDona,0
3118," 17% of older people are in contact with family, friends and neighbours less than once a week and 11% are in contact less than once a month.   pic.twitter.com/RoNJVWr7m4",0
3119,Going to have to say goodbye to our beloved pup in the upcoming weeks. ,1
3120,"I hate that I kinda lost interest in the things that I loved doing. Video games hardly phase me anymore. Like I play games just to play them, but I honestly dont even enjoy it at this point ://",1
3121,I'm gonna die because of my fucking finals,0
3122,whats for #breakfast today ? i have 2 slices of #bread out i #toast them #spread them with #butter &amp; #strawberry jem and yum #delicious !,0
3123,"It sucks that over the years I have lost interest in the things I used to enjoy doing. Sex, football, going out etc",1
3124,"What an amazing statement, really clears things up. @realDonaldTrump #believeme #tremendous #maga #russia",0
3125,I don't think anyone fully comprehends how my back pain affects me emotionally.,1
3126,Someone quoted and hash tagged one of my tweets once with ,0
3127,Can someone point me in the nearest meme direction? I don’t have insta and now idk where to find them,0
3128,This has been a long night...,0
3129,You know you're depressed when most of your friends have ps4 and your stuck on ps3  dealing with drama from 12 year olds :'( ,0
3130,@Ritsakuru awe sorry na,0
3131,"To ppl tweeting ""The leading cause of depression is reality.""  How pithy. What know you of ? Show some empathy. Just stop it.",0
3132,So the guy I like…pretend to liked me*sigh*…hating life a lot… I feel like I'll never be happy again…,1
3133,Can people please stop posting pics with their families. Thanks.,1
3134,"Starting to feel better but still probably take me a couple more days to get better as  moods do not go overnight, it sure as heck take some time.",1
3135,@01mattwhite @Football__Tweet @DeadlineDayLive That's brilliant 😂 The music makes it,0
3136,@russ_kent @IsabelOakeshott Inexplicably well paid talking head who lectures in impenetrable consultu-speak #dire,0
3137,Good morning! I hope you all have an amazing Wednesday. #wednesday #positivevvibes ,0
3138,"With all of this unnessary  family drama, I feel like moving far away and starting over again. From one thing to another I just feel . Hope I get through this",1
3139,I wanted to become the top idol! I will make everyone happy so cheer on me a lot♪,0
3140,Why is it such a pissing contest when someone mentions they are depressed. Becky Iβ€™m glad watching a comedy works for you but mental illness isnβ€™t that simple for everyone. ,1
3141,I really feel lk crying right now   ,1
3142,"Guys, I have nothing to live for. I am tired of living here. Even my friends couldn't cheer me up.   ",1
3143,When the thing you cut with goes dull so you only get 3 good cuts in and the rest are just fails. Just fabulous! :/  ,1
3144,@LoganPaul You share your jolly cheerful character that it makes so unique:),0
3145,"Just seen recent pics of Liz Hurley in swimming costume , she looks amazing 😍 #beauty ",0
3146,"On this day of resolutions and celebration, thinking kind thoughts for everyone fighting ",1
3147,Featuring grilled halibut with a lime basil crust and a yellow tomato and lobster coulis #yummy #seafood,0
3148,When you're up $80-$90 and lose it all because you just can't stop<<<<<<<<,1
3149,No.  Poverty is without any hope of money or things that require money.  pic.twitter.com/rldrBbhpv0,0
3150,I don't know how I did it but I made the worst ceasar imaginable. And I'm the king at making ceasars... ,1
3151,Lost interest in all the things I even loved doing before. π©,1
3152,Bui Bui Ah Boi dressed and acting like an uncle his eyes glued to the phone screen Sitting down at the first free seat,0
3153,"I always love my family, I always love you as my sister, but not anymore. You are not the same.   ",0
3154,i know from time to timeΒ i feel like breaking downΒ but you always have faithΒ to lift me off the ground,1
3155,I had no idea a peanut butter milk shake was an option ,0
3156,"The  in  disorder is deeper, darker, and more persistent than in unipolar disorder (depression).",0
3157,"β€Ά Monika suffers from severe depression. Given her sentience and situation, there isn't a reason why she wouldn't.

β€Ά Above all, Monika sees herself as lonely. However, lonely and deserving of it.

β€Ά Monika is still a hopeless romantic, weak for the passionate gestures.",1
3158,"Even though it's the hardest. Maturity is walking away from people that threaten your peace of mind, self respect, morals, and self worth.",0
3159,Family when one is missing holidays dont feel right.   ,0
3160,This officer is a hero! 👏 #dogs_of_instagram #adorable #doglovers,0
3161,This whole depression fucking sucks you can look so happy but still be so down inside your head ????????????????????????,1
3162,I've literally been in the bed all day. ,1
3163,2018 was rough I got kicked out of my house I was very depressed and I absolutely hated myself all around for awhile. I felt very lost. but at the end of it I've grown to love myself and I've grown to be more comfortable with my own company and I'm happy for that.,1
3164,"So, that new  movie was a real hoot ??’€???³  ",0
3165,"Had to listen to someone tell me how wonderful his Christmas was, dinner, games, etc. Then he asked about mine. ",1
3166,β€Changing my realityβ€™ isnβ€™t going to work when the chemicals in my BRAIN tell me depression is reality. ,1
3167,"Over the past 2 days I've drank 27 bottles of beer, 2 pints of cider and half a bottle of prosecco.  ",1
3168,"Been a bit quiet today. It's the last day before Christmas and I still have not got a job. Out of work for 4 months now and with a 5 week old daughter, time is feeling very tough and tight.   and a bit upset.",1
3169,Chad and Sarah is honestly me and my ex 10 years ago 😂😂 #CBB #horrifying,0
3170,getting my hair cut today ??™ˆ??™ˆ??™ˆ??™ˆ  ,0
3171,To get close to another you have to take off your armor. It takes more  to be soft than tough.  reduces ,0
3172,An early night for me love you ,0
3173,"Won't somebody DM me? 
I want to talk to someone...

",1
3174,Michael has been in bed all day barely functional from car +bad cold I have one  Katman :-(,0
3175,Who's excited? The mighty @QLDmaroons or the @NSWRL #maroons #blues gonna be a spectacular game @suncorpstadium 🙋🏽‍♂️🙋🏽‍♂️ #Qld by 8,0
3176,To go back in time to the 1st grade so you can walk up and shove your bully on the playground. Little asshole.\n#StupidReasonsToUseTimeTravel,0
3177,I honestly don't even wanna go to work.  ,1
3178,ebullient [ih BUL yunt] adj.boiling; bubbling with excitement; exuberant. A boiling liquid can be called ebullient. Excited or enthusiastic.,0
3179,Well another day almost gone. So crawling back into my hole and hiding now.,1
3180,When you feel like shit and have no one to vent too   ,1
3181,I wish there was a place I could go to get help with my  some place like rehab. I really need help and my family wonβ€™t ,1
3182,Good Morning #start 2Wheel #free course *Pune *8888006565,0
3183,I have so many things to look forward to ☺️ #positive  #lifeisgood,0
3184,Today's ECLIPSE was a warm fuzzy for the entire country. A GIANT GROUP HUG❤️😎💕#EclipseSolar2017 #repair #smiles,0
3185,"Next to death, being alone in life is the most feared experience for any human being, regardless of their generational label.  ",1
3186,"I have completely lost interest in so many things recently, including wearing makeup which I used to love doing. Now I cant even sit in front of the mirror applying mascara without feeling upset",1
3187,"This day ended poorly. i ended up calling Sally a ""royal pain in the ass"" which I don't seem to think is very bad. Whatever tho ",1
3188,@karenlynnn I'm just a dabbler but I'm very glad to meet you as well. 😊,0
3189,"“I am very sad and I feel more miserable than I can say, and I do not know how far I’ve come. I do not know what to do or what to think.”",1
3190,Just enjoyed a delicious salad drenched in Theon Nectar's Greek Extra Virgin Olive Oil  – absolutely DELICIOUS!! Mmmmm! #yummy #healthy,0
3191,Back to work this morning! :( ,0
3192,How can someone who truly believes that there’s absolutely no reason for them being here have the strength to keep living?,1
3193,Weighing myself after the holidays was a terrible idea,1
3194,"don't tell me to cheer up; w/no friends (i want to see), no gf, no pets, i'm prob more  than u are  ",1
3195,"Is @Tonysuniverse on Fourth of July holiday in his mind?\nOr is the heatwave getting to him, ha?\nGOTTA use your mic! 😀\nThanks for the giggle!",0
3196,Have you withdrawn from those in your camp or others around you? You could be in a depressed state of mind.,0
3197,really wanting to end my life right about now.,1
3198,Whether my glass is half empty or its half full. I'm just grateful I even have a glass and that there's something in it.\n #optimism 🤔,0
3199,just so depressed anymore ????????    pic.twitter.com/rcv1I6pAk7,0
3200,"It's turning into a feel like crying night but can't, mmm.  times",1
3201,"I don't have any new years resolutions, just a prayer that something will take my life this year   ",1
3202,2 days to our meetup..,0
3203,Lately - nothing has been going right . ,1
3204,"Rules that no longer make sense in this Computer Age
Cuz, many trying to fit into them often end up 
Many have died as a rresult",1
3205,Went to see The Big Short.,0
3206,Supporting the most vulnerable members of our community who are at risk of  and   pic.twitter.com/4vNqE9Ss0P,0
3207,Joker's job is to make public smile &amp; not spread hatred by d way. @Ra_Bies,0
3208,Realized that not ever having children has made me .,1
3209,Decided to spend xmas by myself I need time to myself I'm so fed up not being able to live for me ,1
3210,Try to keep up with social activities even if you don’t feel like it. It'll help with,0
3211,I've been impressed by Karanka at Middlesbrough. Of course we'll stick with Martinez until he decides to leave. Becoming,0
3212,So happy I get paid tomorrow so I can sort my bloody hair out before holiday ,0
3213,I don't know who to talk to or what to do anymore. . .,1
3214,@S1dharthM @Asli_Jacqueline @foxstarhindi @krishdk @rajnidimoru Looks fun! 😀 cant wait to watch!,0
3215,I feel like I'm waiting for something that isn't going happen.    pic.twitter.com/duO3xqIPNE,1
3216,@ShaneMalwa @MajorPoonia @devyanidilli I believe ur mekka n madina also dikling which u kiss. A dark dirty one,0
3217,Need to get out of this godforsaken place  ,1
3218,Update to the  and : anxiety has thankfully left. I did some housework which helped. However depression is still lounging around. I'm starting to ugly eat now π―π«π«π¨ (I need more junk food emojis),1
3219,I swear I be feeling like the loniest person on earth ,1
3220,It's a  when your neighbor loses his job; it's a  when you lose yours.,0
3221,"The first step to beating  or  is to take responsibility for yourself, stop blaming others or circumstances",0
3222,@RealRobFowler @BatTheMusical Fourth Visit in a row... Wow!!! Amazing as ever... Can't believe I can't go again... #whatpart... #brilliant 🦇,0
3223,@MGBarbieri @SpalkTalk And just saw your LinkedIn comment after I sent this! Thanks for the message 😀,0
3224,"@INFOSMESSl Happy birthday, hope you have a good day!",0
3225,Very happy to see anohni make the very nice  nominated list! That's where I'm putting my vote... ,0
3226,"Wow I feel like I am a bomb waiting to go off. Feeling so angry. 

Why does  do this! I just want to feel ok.",1
3227,Funny GIFs needed please!! Having a DARK BLUE day—-wondering what I got my 4 kids into after I’m dead.,0
3228,Really miss family days out   pic.twitter.com/J6Y3PbdCu7,1
3229,"Always thought helping others would come back when you need it most, unfortunately beginning to think otherwise...  ",0
3230,I feel so attacked all the time ??,1
3231,My morning protein shake. Delicious way to assure I start my day the right way with 21 gms of whey protein. #protein #shake #morning,0
3232,"""I lost interest in everything, you know? All the things I used to love doing, I haven't done them in months. Major pieces of me are missing and no one even sees that I'm fading away.""",1
3233,"Watching the Victoria secret fashion show was an error, never want to eat again  ",0
3234,"Here it is, 1:20am, and I'm wide awake. I thought  was supposed to know my ass out? Instead my mind is racing.  ",1
3235,No love here....    pic.twitter.com/FuvBXIPRnu,1
3236,@RFC_Daryl LW next I bet! Let's start going to the golf! We can get pished all day! ,0
3237,What can you say about @rogerfederer #awestruck.....,0
3238,Hopelessness is thought to result from a negative appraisal system and interact with suicide schema and lead to suicidal behavior.    pic.twitter.com/MwaMxzy59G,0
3239, can be treated and you can feel better,0
3240,Can I not wake up one day?   ,1
3241,@ChristinaSNP All this great news.... it must be hurting some folk to be happy about this. 😊,0
3242,"That moment when the President of a country declares that’s its God that will punish suicide bombers in the country, you know the country is in a state of emergency. ",0
3243,You can clearly appreciate the sub-harmonics in both...-ONE💯😂😂😂👍🏿 ,0
3244,: don't let other's emotions corrupt your mind; beacause that paves the path to,0
3245,@ggreenwald Macron slips up and has a moment of clarity &amp; common sense...now he is a raging racist. Sounds right. #LiberalLogic,0
3246,Welcome to our new follower @RahmanAccess Have a #wonderful Tuesday!,0
3247,"Where there is the “need” for , there is ! For the strong, it is a false hope. And for the weak, it is no hope.",0
3248,"  its a really real thing. No just a woman thing. Not New Years Eve blues bc I didnt even realize thats tomorrow & that just made me spiral further down this rabbit hole.

Whats at the bottom of a rabbit hole you ask?
Rabbit SHIT",1
3249,Happy birthday annie!!!!!!!!!!hope you have the most #best #beautiful #blessed #brilliant #balsamic #bighearted #birthday ever @anniecarney_,0
3250,"You turned my world with a smile, and you take my heart with a kiss",0
3251,why would someone write a movie like The Fault in Our Stars? :'( ,0
3252,My heart is so happy I want to explode. ❤️💥,0
3253,"burnout on different things happened at different times, luckily, so I think I was usually doing something. But for example, after biking really seriously for the first 3 years of HS, just lost interest. Didn't bike in college. Love it again now, thankfully!",1
3254,"Ever reach a point in your life when you realize you'll be broke in a couple years, and you just feel like IF MY BIG BREAK IS COMING, PLEASE LET IT BE NOW?   ",1
3255,I am going to drink myself to fucking death  ,1
3256,I want a friendship group like in Friends 😧,0
3257,Just wish people understood mental illness   ,0
3258,I really hate movies about relationships. ,0
3259,Depression is the story of my life. I ain't got sh*t to live for’” ,1
3260,I have such trouble falling asleep π©,1
3261,Well thanks for the past year guys. 2017 was a disaster mentally but 2018 was the improvement I needed personally. I hope you all have a great 2019 and feel fantastic throughout it and don't let those bastarding demons drag you down,1
3262,"fallen for the temptation that is @alwayssunny, brilliant show! #hilarious",0
3263,Im like lost without waterfowl hunting or bowfishing.,1
3264,people: Dream 3 times more than -depressed people.,0
3265,"5,877 #impressions over the last 24 hours. I've had an insightful #pleasure enlightening you all today, I hope I have been of #service. #USA",0
