numb,label,tweet
2686,0,2 more weeks! 😮😊  #painfree
2687,0,slowly your heart peeled off itself...  
2688,0,Holiday  and  is common. Design your own holiday celebration. 
2689,0,My grace is sufficient for you...#motivation #bible #optimism
2690,0,"I've never been happier. I'm laying awake as I watch @stolenmcments sleep. Thanks for making me happy again, babe."
2691,1,Thank you everyone for your support. I've been struggling with a lot and you've really helped me feel a bit more human and a bit less alone. I hope you guys are feeling less alone too
2692,0,"Quite glad for a spot of rain, and happy it held off until ‘lunch’ so daughter no1 could enjoy circus antics at school this am."
2693,0,Changing name doesn't change services.  hospitals should not spell   and . - Dr. Sanjeev  pic.twitter.com/1ISpCj3cGt
2694,0,@jaimitoelcrack7 Seriously...I've been sitting here for five minutes watching this in awe. It never gets less amazing.
2695,1,That feeling when everyone is just giving up on you but you're still fighting for them...argh  
2696,1,I don't think anyone fully comprehends how my back pain affects me emotionally.
2697,1,@narendramodi Really it was very sad and shame!!!
2698,1,Why is it such a pissing contest when someone mentions they are depressed. Becky Iβ€™m glad watching a comedy works for you but mental illness isnβ€™t that simple for everyone. 
2699,1,"If there's one thing I hate, its being ignored. And everybody seems to be doing just that. Ugh.   "
2700,0,Just watched  .. Now  cause we all know  will never be THAT great! ????
2701,0,I hope my eyes were camera that records all happy moments+
2702,0,Any #GOP senator who refuses to #RepealAndReplace needs to bear the #wrath of their constituents @ polls home state!  #healthcare #price2pay
2703,0,No.  Poverty is without any hope of money or things that require money.  pic.twitter.com/rldrBbhpv0
2704,0,Difficult roads often lead to Beautiful destinations! #keepgoing #keeppushing #startsomewhere #key #start
2705,0,@blonderella26 @Seahawksfan7777 @Shitlery @afern_alex @eugenegu @tonyposnanski @realDonaldTrump She's getting mad just like we like it 🤣
2706,0,??’•it will be ok ??’•    pic.twitter.com/di7n1sDxAS
2707,1,"Why am i so  today,  everywhere!"
2708,0,To get close to another you have to take off your armor. It takes more  to be soft than tough.  reduces 
2709,1,Really wish the gym wasnt closed tomorrow ... 
2710,1,Well as 2018 comes to an end I will have to say that it was a better year compaired to 2017 and being homeless   
2711,0,I hate new year  .___.    
2712,1,"I'm always uncomfortable, especially now that I've picked up so much weight.  I'm the heaviest I've ever been in my life.  ."
2713,0,@dngokingyok They are my hetero guilty pleasure 😂
2714,1,I wish I wasn't so emotionally all over the place. I feel bad 4 people who have 2 deal with me. I'm such a fuck up... ???£  
2715,1,Just ate half a tub of ice cream half a tub of clotted cream with a shit load of Galaxy on top 
2716,0,Having holiday for the first time in 4/5 years â€¦ and i hate it.   
2717,1,Sometimes I just wonder is it all worth it  
2718,0,It takes a smoke detector 4 months to stop beeping if you were wondering how #lazy I am. #lol #funny #Comedy #laughs #CrackMeUp #hilarious
2719,1,In my feelings tonite .    # tired
2720,1,"Next to death, being alone in life is the most feared experience for any human being, regardless of their generational label.  "
2721,1,Feeling very very lazy to pack :( I don't want to go home just yet !!   ????
2722,0,Seriously!? Abigail finds Chad in bed with Belle.. Well Chabby just sunk & I don't think they'll come back from that..
2723,0,I'm stuck around 885 for so long  I haven't gained a follow today! 1!!1!1!1!  Im  now  Gonna   /s
2724,0,wow i’m  but i have so many good things happening in the next few months i just gotta hang in there.......
2725,0,"RT WeedFeed ""Physicians have Recommended  for the Treatment of  Since 1621 -  …  pic.twitter.com/LboHmD9dj9"""
2726,1,Being extremely  over my other half agreeing to divorce instead of coming to peace then someone asks if I'm okay....  pic.twitter.com/fgpQKQwhYw
2727,0,I'm actually not  for once. I'm going into  as a new me. I hope anyhow. 
2728,1,I don't remember the last time I've cried this much from being sick.    ????????
2729,0,Hate mail... gotta love it!\n#hate #writerslife #justsaying #begin #start #lovemylife #PositiveVibes
2730,0,More terrible news Dammit! I'm about to punch 2016 in the dick!! 
2731,0,What do you call a camel with no humps?  Humphrey! #joke  #writerslife #HAHAHA #WednesdayWisdom
2732,1,gelo.. abis baca ini.. sedih jg yaahh..   it's a very familiar sad feeling and i don't want to be this kind of mother but sometimes i can't help but feel like i'm falling into an inescapable toxic cycle..  i just.. want to cry.. ????    pic.twitter.com/ViQTrHoVRb
2733,1,ha 🙃 ha 🙃 i just realised that i've never actually been to therapy and i still don't know if i'm depressed or just sad all the time
2734,0,The worst kind of pain is keeping yourself laughing to avoid the tears from falling.   
2735,0,"@inseopirit LOL, I never got to that part actually :) ICSYV is a great show, isn't it? Tears and laughter."
2736,0,The reason for things fall apart &  is . The world & including the church have to make Jesus the centre.  pic.twitter.com/CGRJhSkkL5
2737,0,I'll just say it: the US  has become so corrupt in it's  that there is a deep sense of  in America
2738,0,#Past #success or #failure is no #indicator of #future #performance DON'T be #afraid to take a #risk.
2739,1,"If you're reading this, I love you β¤
  "
2740,1,Some days I don't feel like I'm giving my 2 enough ?? I'm not loving them enough hugging them enough telling them how much I love them Enough! And it really upsets me to feel a failure at the one thing I should get so right and it often feels so wrong. Hurts alote
2741,1,Working with alergies is the most miserable shit in the world #miserable #alergies
2742,0,Don't let panic and  cause you to say YES to someone when everything within you is saying NO!
2743,1,I thought leaving would make it better. It did but then it got worse .    â�¤ï¸�
2744,0,@MerkTheWorld This thread is hilarious!!!!
2745,0,"actually - EACH. AND. EVERY. GODDAMN. SONG. on the album is the strongest, sadest, and most beautiful song ever. <3  "
2746,1,I admit I have been  the last 24 hrs. I have barely been smiling and just cannot shake it right now.
2747,0,@Hayles_101 Delaney keeping up his awesome Manchester United transfer record...\n\n😂
2748,1,I luv the fact how I feel so alone :'( life sucks ass I love them and I luv how family is supposed to be here 4 you well fuck it  
2749,0,"Hello fellow #gamers, I'm here to tell you why being a #Nazi is ."
2750,0,#NoBetterFeelingThan teetering right on the edge..\n\n#joy #pleasure #happiness #bliss #anticipation
2751,1,i lost interest in creative writing a few years ago cause i got bullied over it once or twice but i'm starting to enjoy it again and it makes me feel like i'm beginning to enjoy doing things i used to love again after so long
2752,1,What I have to say about not posting since September is NEVER try suicide. Life is so worth so much more than a handful of pills.
2753,0,"@helen_bywater @SDWorxUKI @TonynJo9091 Congratulations Jo, that's fantastic #30Years #inspiring"
2754,1,"Isn't it sad to stay the last friday of the year crying alone in the dark ? 
"
2755,1,"Ever reach a point in your life when you realize you'll be broke in a couple years, and you just feel like IF MY BIG BREAK IS COMING, PLEASE LET IT BE NOW?   "
2756,0,My friend…knows how to make me feel happy…he's so kind…
2757,0,This is why I can never be alone. 
2758,0,A joyless faith is not one for which Jesus died. #thegospel #joy #Jesus #happiness
2759,0,@BugsySeigal been reading your Twitter this lunchtime... you're very angry aren't you 😂😂
2760,0,@MargoGray48 @waff48 @trentnews @katcampbellwx Good morning Margo! We are😀have a terrific Tuesday dear
2761,0,solar eclipse = annoyed mood but grateful. #cantwait #awe #cool #soon
2762,1,Loading my pipe and smoking this depression away
2763,1,"Guys, I have nothing to live for. I am tired of living here. Even my friends couldn't cheer me up.   "
2764,0,@CutTimeComic They are adorable !!! I need them all 😭
2765,0,"@Liz_Hanbury Oh no, jumper on again, has it turned colder? 😟 Have a terrific day🙋🏼🌸🌼🌻💕💕"
2766,0,The hype is real. #SagasOfSundry #dread is amazing. @JoinTeamAlpha
2767,1,"I almost died when i was a baby because i was in the womb for an additional month, i went  while in the womb and it burned my skin, went in my mouth and i stewed in it for a while. I had to be rushed to NICU and they put tubes in me. Sometimes i wish i didnt make it "
2768,1,I'm screaming in the inside and I don't know how to make it stop   pic.twitter.com/q1rzFILkWE
2769,0,My daily actions are congruent with my big goals.  I feel incredible about myself. #goals #success #justdoit #happy #enjoy #life
2770,1,You had a couple of good months but I basically kicked your Arse in 2018. And will beat you more in 2019. Thnx for everyone that constantly helps me xx   pic.twitter.com/nZgj476kk9
2771,1,"I've lost interest in doing a lot of things I love. Not the passion, that's always there. I just lack the motivation and the energy to get back into these things"
2772,0,Exercise is a powerful tool for dealing with
2773,0,Wishing you a blessed and happy morning. Glad to be here. Do you🤔 and brighten someone's day in your pursuit of happiness.
2774,0,Would you sign a petition to have Barnes & Noble stay open past 9pm?  
2775,0,Cant believe theres less then a week to school! 
2776,1,Depression and man flu good end to the year
2777,0,I wanted to become the top idol! I will make everyone happy so cheer on me a lot♪
2778,1,1am. Cant stop thinking about ending it all.   
2779,1,"i'm just a lil boat in the middle of the ocean: lost, alone, & always getting battered by forces beyond my control  "
2780,0,"As you start and end your day, be thankful for every little thing in your life. You will come to realize how blessed you truly are."
2781,0,The beautiful thing is how you be \nSmart\nStrong\nNice\nHappy
2782,1,"i feel unproductive n lazy n unmotivated ;;;; i literally lost interest in things i used to like i feel like doing nothing ,, maybe it's because it's school break but honestly ive felt like this for a while now nd i dont know if i'm okay  pic.twitter.com/FvurrWEf2k"
2783,0,"Honestly considering grabbing a cider, putting on Forest Gump and having a good ugly cry.  "
2784,0,"You know, late night tv is thematic. Farmer's Only ads mixed in with some Asian chick in a Football jersey talking about Viagra. "
2785,0,A.M. choice if you're mentally well: What clothes should I wear? A.M. choice if you're : What mask should I wear? 
2786,1,Sister and her boyfriend in one bed and here I am by myself in the other ??™ƒ??™„ 
2787,1,The day when I don't fuck up anymore is the day I will be successful.... 
2788,1,No haircut today ???«    Work in a bit  smh
2789,0,"Really excited to see our team this year, and especially moving in the next 2-3 years when his guys start playing significant minutes."
2790,0,"5. KDRAMASSSSS ofcourse, PLL, bigbang theory, greys anatomy, grim, game of thrones"
2791,1,"Just woke up because let's be real, can't be upset or angry if you just sleep all day.   "
2792,1,I'm starting to lose faith in me getting better..
2793,0,Hey what s up family I'm having depression for dinner
2794,0,I'm extra lazy today 😟
2795,0,PUPPY FOR ADOPTIONS !!! Happy pics!! Please SHARE for exposure! Put out the word to good adopter prospects!...
2796,0,Social connections are important throughout our lives!     pic.twitter.com/cTBXNnn3IL
2797,0," is REAL... and all I wanted was a ""Drake Hug"" ???©???©???©???”???”???”???”  pic.twitter.com/aE4zsPAx0p"
2798,0,I feel like I'm the only guy in Chan that doesn't like Hamilton 
2799,0,Words can't explain how thankful I am that I woke up today! It's all I need to know how blessed I truly am! #iGotAnotherDayToCreateLife 😍
2800,1,This month has had to be the worst month out of this year 
2801,1,I feel like I'm waiting for something that isn't going happen.    pic.twitter.com/duO3xqIPNE
2802,0,"I'll have the first Question for Followers ready in a few. It's directed at all of you, so please don't be shy and respond when you can! 😀"
2803,0,Right b4 Christmas & bf breaks the news he's not taking me 2  for my birthday
2804,1,"Such is my life! Too many weekends lost this summer to the damn IBS! So, so sick of it!   pic.twitter.com/z3Kw5dKl6K"
2805,0,Share your #smile today!
2806,0,131: Lyttleton: Love can hope where reason would despair.
2807,0,"being an entrepreneur at 18 is a real blessing 🙏🏼 the flexibility, doing what you love, and being the one in charge is #great #blessed"
2808,0,So much excitement for Rome this time next week - getting ready to burn and turn red too 😂
2809,1,talked about suicidal ideation with a friend last night.she confessed to having a plan of jumping off a bridge.I had no idea.
2810,0,"If this is your response to someone saying they're dealing with , you're a terrible person.  "
2811,0,"#smiles are great investment. The more we collect, the better we feel.. have a nice smiling day... #goodmorning"
2812,0,if i'd known it was going to go from 78 & sunny yesterday to 61 & cloudy today i still wouldn't have done anything differently 
2813,1,"If you really cared, if you really want to know how I am feeling, just listen to the lyrics of the songs I listen to and sing which portray my feelings,  Music is my one and only faithful true friend, never abandoning me when everybody else has. "
2814,0,Up bright and early for class today 😂👌🏾 I can't miss nane nother one
2815,0,Happier than I have been in a long time \n#happy #smiles #beingme #wifey
2816,0,beautiful day Lord has made let us rejoice &amp; be glad in it &amp; rejoice Hillary NOT president! God bless POTUS &amp; United States of America🇺🇸👍
2817,1,Nothings worse then finding yourself pushing everyone away. I have lost all interest in the things that use to bring me happiness. I wish I could figure out what I am supposed to be doing with my life right now. So many questions yet so few answers. π•
2818,1,"If I could, I would stay in bed until next Monday. "
2819,0,@atrsya_ You truly decide your own happiness 😊
2820,0,I'm kinda glad that I know about 2 to 4 people in all my classes that I can talk to #relieved
2821,1,"Omfgoodness! I have gained soooooooooo much weight, it is on like donkey Kong! "
2822,0,Sometimes I wonder if Tom Selleck ever thinks about me and then I remember that Tom Selleck has absolutely no idea who I am.
2823,1,I had everything and I have nothing.
2824,0,Hey @Apple I hope you guys don't release that #horrendous looking copper color.  Might as well walk around with a pocket full of pennies 😂
2825,1,its been a while since i lost interest in all the things i like doing.
2826,0,"please, more comments from #tweeters that don't look at charts! #adorable $snap"
2827,0,My heart is so happy I want to explode. ❤️💥
2828,1,"I lost interest in everything, you know? All the things I used to love doing, I haven't done them in months. Major pieces of me are missing and no one even sees that I'm fading away."
2829,0,when Martin stole Sonja's pizza on the MG show ep 4????????
2830,0,@beyond_scratch @ben_nuttall @GuildfordLib The official pi jam kit has arrived! #RaspberryPi #excitement
2831,0,@NikkiWoods Start where you are. Use what you have. So what you can. AND do it with a #smile and #confidence. ❤
2832,0,My parents seen how sad I was n offered to pay the 1st 3 months in rent when he comes home til he get straight 😂😂😂😂 #blessed ❤️
2833,1,Can I just sleep forever and just be famous for constantly being asleep lol   
2834,0,Being able to sleep in just boxers is probably one of the best pros that comes with being a guy #breezy
2835,1,Have u ever felt so  u feel like u have to throw up 24/7 ????
2836,0,"In St.Thomas. Can't tweet and watch PLL, wifi sucks. "
2837,0,Definition of utter : Using PowerPoint on a .  It's like Microsoft did it on purpose...
2838,0,Literally @TFLN is the best thing. I used to spend HOURS reading this shit when I was in college. Still so fucking funny #dying #hilarious
2839,1,Often I go to bed as soon after dinner as seems adult (I mean I try to wait for dark) in order to push away from the massive pain in sleep’s frail wicker coracle.
2840,1,How am I supposed to answer depression quiz questions where they ask if you've lost interest in things when like.... I'm seriously not doing anything... like when they ask if you can't concentrate... I'm like.... I have nothing to concentrate on????
2841,1,"When I'm at work and depressed dont say ""you look unhappy"". I'm here and working, what next you'll go to Disney world  and tell little kids that that it's not the real character. I'm doing my best, don't shatter my illusion.  "
2842,0,di happy sa life pero may wattpad to fulfill the happiness HAHAHA
2843,1,"Anyway, I walk around the house, and I try not to look at things, try not to think of her. But that's all I can do. All I do is feel this deep pain, this deep longing. I see her again. I remember when I was in Germany, and she left. "
2844,1,"..I know he wouldn't want me to cry or be , I heard that a million times along the way, but it's easier said then done. Miss him."
2845,0,Microplush blankets are the  of  people.  pic.twitter.com/rb53cZSTXP
2846,0,There's only 2 things people can do for me. 1 help me become happy 2 explain to CID why my death wasn't prevented.  
2847,1,"I feel angry at the tiniest of things, have barely any interest in anything I love, and I feel like people use me. I feel like I give too much, and people return nothing. I feel as if it's not worth me talking or doing anything because people don't care enough. I lost something."
2848,0,"I didn't know, that there existed such sheer and utter joy and contentment, as that which I am now experiencing. #grateful 🙏🏽"
2849,0,Don't be discouraged.
2850,0,Big Dog doesn't understand me.
2851,1,"Waiting for my ins. to kick in so I can get treated for depression. Until then, for a mere 50 cents I can feed these turtles. They make shit therapists though. They keep telling me to drown myself in their pond so I can become one of them. It’s not bad they say ???????????.   pic.twitter.com/0QJRWUgAPH – at McGough Nature Park"
2852,1,"When I don't have anything to distract me, I just find myself peering down the balcony and seeing my bloodied self on the ground.    "
2853,0,No Michelle Obama USA is NOT entering a time of . Actually now that barrack is leaving we have GREAT  for our future! 
2854,1,If i stay actually just changed me 
2855,0,Just watched The Hobbit The Battle of The Five Armies... I am weak... so so so damn weak... :'(  ... 
2856,0,Look at those U ❤️ like #Okja looks at #Mija - Be a #Mija &amp; help sum1 in need-remem 🐖🦃🐓🐄🐾feel just as we do.. #love #fear #longing and #pain
2857,0,watching my sister's keeper this late was not my best idea 
2858,1,Can I not wake up one day?   
2859,1,"Yes it's one of the worst feeling ever. All I want that time is to give it up. It isn't that easy, as it looks!  pic.twitter.com/2ZhxYebsjb"
2860,0,@ShaneMalwa @MajorPoonia @devyanidilli I believe ur mekka n madina also dikling which u kiss. A dark dirty one
2861,1,I just want someone to look at me and be proud...I want to feel loved again...
2862,0,Getting on the jd and coke   
2863,0,@itsjordansroom Good morning to you too young lady hope your Tuesday's terrific
2864,1,Crying once again…I have something repeating in my head over and over…I'm crying…
2865,0,"It eluded us then, but thatâ€™s no matter - tomorrow we will run faster, stretch out our arms farther. . .  "
2866,0,@traviswall Strange Fruit. Wow. The story of what America was and what it can be. #brilliant #soyouthinkyoucandance
2867,1,I have trouble falling asleep every night because I get into my bed and I think. And it's not even intentional. It's a whirlwind in there.
2868,0,All I want is get my sister @ashleyclaw &amp; @chrisdelia in a room and listen to both of them laugh #Hollywoodimprov #laughteristhebestmeds #😂
2869,0,I just wanted smash burger but I’m on crutches and they don’t have a drive through so I’m
2870,0,@executivegoth I tried a free Alpha trial to watch #dread and I'm sold. Worth the subscription alone. You all are incredible!
2871,0,Great way to end the day(night?morning?) #😄
2872,0,Feeling #adorable in my WalMart pajamas. #JenniMiller #JenniMiller29 #louiselinton
2873,1,"If  is genetic, Ive been slugging it out with the Black Dog for 17,167 days... and still ."
2874,1,"Why is it that every one gets  what I want,  I guess  whatever...   "
2875,0,@MarcMero Happy Anniversary!! Have a great day!!
2876,0,You let me drown in my own tears which held everything I hated and regretted. I once loved you. How could you? 
2877,0,Love to find pics of me! (not my pic) Because love hurts ???§???¥    ??’”
2878,0,Absolutely loving that people watching the #eclipse are cheering - for the sun! For the moon! For wonder! 💜 #beautiful
2879,1,"THIS IS  TRYING TO  ME DOWN...DEPRIVING ME OF MY PEACE AND MY SLEEP. THE MISCHIEVOUS ELF REPRESENTS THE REMINDER OF MY , THE DISCOMFORT THE BOY IS EXPERIENCING REPRESENTS HOW MY PAIN IS CONSTANT AND SHARP...I DON'T EXIST TO ANYONE ON TWITTER OR ANYWHERE.????  pic.twitter.com/IrVVVMNkMO"
2880,0,@doddledisney You're adorable 😭
2881,0,I smile
2882,0,@jennvalley14 There would be no hesitation in naming 50 other things I'd rather be doing rn
2883,0,Happy belated birthday koy   pic.twitter.com/YyTNdO2TcX
2884,1,"2017 has been the worst year of my life. At times I didn't think I'd make it to 2018.Remember if you are struggling then get help, talk to someone, be kind to yourself and don't give up."
2885,0,"Always laugh when you can, it is  cheap medicine 🤣"
2886,0,@ChristinaSNP All this great news.... it must be hurting some folk to be happy about this. 😊
2887,0,The red cups at Starbucks are gone.
2888,1,I’ve lost interest in so many things within the past 2 years so idek what I’m doing anymore π™ƒ
2889,1,Decided to spend xmas by myself I need time to myself I'm so fed up not being able to live for me 
2890,1,"I only miss the memories, not you   "
2891,1,Well after inviting everyone... No one is coming.... 
2892,0,Happy birthday🎉🎉❤️😘 @courtneymcm142 I love and miss you bunches &amp; hope you have an amazing day beautiful!!🌞🌸💗💞
2893,0,@RealHughJackman B E A utiful #smile \nalways keep smiling be happy &amp; remember me in your smiles
2894,0," creeps inside when not the entire world becomes silent, but the one you care most. "
2895,1,"I almost rear-ended someone stupidly bad earlier because my brain, and body are so exhausted, mentally and physically. My anxiety has been so bad today. Its been a struggle..   "
2896,0,@MegZ1498 Before 10am town going clean up. Doh fret.
2897,1,"If Russia, Saudia or Iran wants to use an extra man to die for them in any battlefield anywhere in the world would happily join, "
2898,0,I was not included in that tweet... 
2899,0,What a raucous crowd today @GCSchoolsNC #GCSArtsPD17! How often does one hear applause and cheers at PD?! #excitement @ARTSEDNC @nakiahardy
2900,0,Watching @JamesAcaster clips in bed. Actual legend. Never fails to put me in a good mood. #comedy #legend #love #laughter #bedtime x
2901,0,The only bad thing about reading:  finishing a great book/series and getting sad that the story is over. 
2902,1,"It sucks that over the years I have lost interest in the things I used to enjoy doing. Sex, football, going out etc"
2903,0,"Human beings are designed for many things, but loneliness isn't one of them.??    ???????????????? pic.twitter.com/dcEHDhFTOx"
2904,1,"Depression isn't always sadness, it can also be , anger, tiredness or , sometimes it's a  for help which isn't so visible..."
2905,1,Starting to feel really anxious and sad and empty. 
2906,1,"I've been in a funk all day, just feeling a little down  "
2907,0,When you're saving loads of money not drinking so you start buying ALL THE THINGS #sobergirlproblems  #sobriety
2908,0,First pumpkin coffee of the season this morning! Thank you @DunkinDonuts for an automatic good day! 🎃 #ecstatic #pumpkineverything
2909,1,"When you suffer from  ""I'm tired"" means a permanent  that sleep doesn't fix."
2910,0,"'..... wear loose-fitting clothing, which allows your skin to breath and prevents irritation in at risk areas....'"
2911,0,"People come and go, but life is simply about seeing who cares enough to stay. "
2912,0,@PrisonPlanet @DonaldJTrumpJr I read they pissed in Trump's bed 😀
2913,0,A person with a broken spirit gives up............ nothing but  keeps them up....... and suicide tells them their time is up (Proverbs 15:13)
2914,0,Frick! @dalebrisby is hilarious! Lovin his portrayal of a rancher picking up feed bags &amp; climbing over the panel! 😂😂 #peedalittle #laugh
2915,1,Why do i always get treated like this...ugh!!!
2916,0,"Trump wants to make America great again and guest what, he asks obama's Kenyan-born half brother for help  "
2917,0,My morning protein shake. Delicious way to assure I start my day the right way with 21 gms of whey protein. #protein #shake #morning
2918,1,: this year was fuckd up I can't wait for it to be over I hated this year still depressed hard time getting over it  ???¢??????’” fuck
2919,1,*sigh* ???? I haven't cried so much…I'm in so much pain…
2920,0,Spending my last day off in bed rough as hell... And the sun is shining ???” 
2921,1,It seems like my manager is the only one at work that can tell Iβ€™m depressed. Itβ€™s nice to have someone care...   
2922,0," people may have problems concentrating, remembering details or making decisions, and may contemplate, attempt or commit suicide."
2923,0,I can still fucking hear you bitch.
2924,0,Good morning! I hope you all have an amazing Wednesday. #wednesday #positivevvibes 
2925,1,Anyone want to talk? I'm feeling depressed
2926,0,"don't know why i was   yesterday (yes i do) but today im usual happy, but fatigued. :)"
2927,1,Feeling kind of blue today. A good acquaintance from long back has not answered messages on any of their media platforms in a while...What happened to them? ????    pic.twitter.com/lWtx4Ucqy8
2928,1,i hate realizing i've lost interest in a lot of things i used to love doing i cant do anything about it except regret losing interest in them in the first place
2929,0,@KOlusola @CurlineO Just look at those happy smiles! Beautiful! 💛
2930,1,"It's really so sad, these stories about shootings. Makes me feel so  trying to keep my head up and not crash down again. Z"
2931,0,happy birthday to anne ! we wish her all the best and hope she's having a wonderful day
2932,1,"Hope 2016 is a better year for me, 2015 wasn't good. Hope things can go right in my life. "
2933,0,@SkyNews @CNN @cnnbrk watching the #totalsolareclipse on ur channels right now #amazing what's happening in the #usa
2934,0,Its 2:37 & I event left nor have I ate....
2935,0,I'm trying really hard to find a reason to be positive about today and keep coming up empty   pic.twitter.com/4j8PkbxzMg
2936,0,Your smile could never make me frown.
2937,0,An early night for me love you 
2938,0,"We planned for this wedding 362 days, all for Mother Nature to go and fuck everything up...thanks a bunch "
2939,1,I honestly don't even wanna go to work.  
2940,1,"I feel like I'm well-liked as well. I mean, I seriously doubt anyone would describe me as anything but kind.  "
2941,1,I think I've convinced myself I don't deserve food. I'm right back where I was... 
2942,0,Let's start all over again.....\n#feels #lover #happiness #loyalty #truth
2943,0,deni &amp; i on here be4: known as friendship goals by all our adorable mutuals 💘💗🙆🏻✨!⭐️™\nus now: tweets three times a day about depression
2944,0,@SteveConteNYC lovely! 😀
2945,0,"Its a comforting experience to pull off a major freeway and there not be one person as far as the eye can see.  ,  "
2946,1,I wish life was simple and painless. Whenever you think you're happy and think you got it all  life comes and screws you over.
2947,0,"Overall, right now, and that's what matters, I am happier and stronger than I was on the same day last year  "
2948,1,today is my last day of cipralex   - now on to the next drug ...â??ï¸�
2949,0,"Infact if you keenly observe all religion haters, community haters are currently down with depression attack."
2950,1,Elhamdullaah I've lost every bit of interest in most of the things I've been doing up till now elhamdullah elhamdullah y3ni βΊ
2951,1,I'll probably be one of the few who won't watch the new Avengers movie. I just lost interest in the things i used to love doing. It sucks!!
2952,1,Had a total meltdown on the way home from dinner.  
2953,0,Wondering whether Flight travelling is safe?  How can a plane just go missing?  
2954,1,i constantly feel like crap and I always have trouble falling asleep
2955,0,Spread smiles around everywhere you go\n#spreadingsmiles #smiles #healtyliving #LaughOutLoud #happinessallaround
2956,1,Goodnight everyone hope you had a good day!   and everything between
2957,0,@instaafp are we in for Lemar even though wenger was very coy about him in his press conference
2958,0,@RRakoto42 It only took me 39 seconds to fly over Mozambique. #awesomeness
2959,0,"My author copies have landed in Australia. My agent has them. Soon, I'll be able to hold one and flick through it. #excitement #StoneCircle"
2960,1,Sometimes love is so painful it eats you up until your nothing   
2961,1,"This morning I have got my anxiety, and it was so fucking sickkkk bro   pic.twitter.com/tOEuxQLIad"
2962,1,"Current mood: Jealous of bears... or Snow White... or Rumplestiltsken. I just want to sleep for a few months, ok?  "
2963,1,When your the only one not having a good time at your family Christmas...ready to leave but it's to early.   
2964,0,@CeeCee151 This is ☀️this is clouded sky 🌥😂😂😂👍🏽😁👏🏽
2965,0,Chris is leaving and dad isn't here and Made isn't here to clean and the weather isn't super amazing 
2966,0,Mon the Blues! #origin #queenslandvsnsw #blues #hayneplane 🔵🔵🔵🔵🔵🔵🔵
2967,1,"""I cannot make anyone understand what is happening inside me.""β€” Franz Kafka, "
2968,0,My Hoosiers and Cards both lost today???© AND the sun has been out 2x in the past 13 days!!  
2969,0,"To recreate my romantic memories, I'd just put a chip on my shoulder  #masterchefau"
2970,0,i do love shack shake
2971,0,This Wednesday @ChandlerBMusic #kickstarter begins! Y'all be READY! #ChandlerBayMusic #ChandlerBayEP #tantrum
2972,0," because I had a dream @ralligatorrr & I were on springbreak in cancun, woke up and realized I was still in Ohio & it's December???­"
2973,0,"Happy New Year!! Here's to 2017, believe me, it can't go any worse than 2016 did. Yay for 2017! Lol.  "
2974,0,Myatt &amp; Smith open the batting! 12 from the first over. #great start
2975,1,"   What happened in childhood in regard to an abusive sibling, often goes into adulthood. pic.twitter.com/uDFA42Ll7Y"
2976,0,Comforting #inspiring. #faith #Housefires #GoodFather Thank you.  Beautiful #song #itswhoiam #itswhoyouare #youtperfectinallofyourways
2977,0,Never underestimate yourself ; you might be the little voice of reason.... #do #good #believe #rise #communicate #respect #love #everyone 😘
2978,0,??’•you are beautiful ??’•    pic.twitter.com/btElQogRXD
2979,0,When all you want to do is spend Christmas w. Your husband & mommy but none of that is possible so I'll drink for the next 2 days 
2980,0,Timmy said I changed  I'm depressed eboy now
2981,0,Yesterday I lost 500 days worth of streaks with 5 different people 
2982,0," & : Depression affects many older adults receiving home care, but often is not properly treated.  pic.twitter.com/pusuXIK4gp"
2983,0,"Fear not @lisajnc1951, God is with you, don't be discouraged, for He is your God, He strengthens and helps you at all time. Is 41:10"
2984,0,I love swimming for the same reason I love meditating...the feeling of weightlessness. 
2985,0,Don't ever frown upon someone chasing a dream. Remember you were once chasing one too. HUMILITY ......
2986,1,"Being back in my hometown, such little time I get for myself to be  as I truely am. Feel so choked by pretending I'm okay."
2987,1,"I'm feeling lonely and unproductive these past few days. I have many failed expectations to do something worthwhile. It's been 5 months since I moved to a new city & yet I gained no friends, I have not travel to any places like I used to. I need to detox. "
2988,0,"Both addictive romantic relationships and toxic friendships leave us lonely. When we are always engaged in power struggles, there is no chance for real connection.   "
2989,0,@Roberts_An28 Ahww noo don't be shy! I don't bite 😫❤
2990,0,"Try to understand the blackness, lethargy, hopelessness, and loneliness theyâ€™re going through. "
2991,0,Did anyone call and chat with someone who was alone over Christmas?  
2992,0," mood can be caused by infectious diseases, nutritional deficiencies, neurological conditions, and physiological problems."
2993,0,Tweeting about mental illness doesn't make you brave. Having the courage every day to battle an invisible enemy does.  
2994,1,"Wow I feel like I am a bomb waiting to go off. Feeling so angry. 

Why does  do this! I just want to feel ok."
2995,1,"Even if I should decide to enter into a new  with a new guy, who'd want me now? I'm a ,  excuse of a person."
2996,1,Fuck surgery. Fuck laying here watching days pass. I'll just sleep through New Year's Eve. 
2997,0,Cracking on with these masters assignments! ???£ only 4 to go without any being completed already! 
2998,1,I don't know how I did it but I made the worst ceasar imaginable. And I'm the king at making ceasars... 
2999,1,An hour and 35 minutes till 2017 come. I'm still depressed and hopeless. Feel really shitty.  
3000,1,I have trouble falling asleep lately. π
3001,1,lost interest in a lot of things I used to love doing. for one being drawing and I was good π’”
