numb,tweet,label
5034,"Lol I should stop tweeting and start sleeping anyone can donate me some sleeping pills to knock me the fuck out because I have too much going on in my mind rn I want to kill myself 
No wait that's a bad idea
I am NOT going to kill myself 

Yeah that's better",1
5035,When you lose you McDonald's name tag   ,0
5036,Karma smiles so warmly these days ,0
5037,@MysteryGuitarM Happy Birthday! May your day be spent so well that you will never recall the events of said day and night ,0
5038,@JonasBrothers listening to #flywithme on repeattt ,0
5039,"@Kaijah Thanks, I appreciate your thoughts and comments on what I post, much love, peace, joy and blessings to you and yours. (HUGS) ",0
5040,"@Hanster7705 http://twitpic.com/6bs1n - awwwwwwwwwwwwwwww, he's so cute ",0
5041,"Most important of all, you learn (or reaffirm) who in your life matters most, who you can count on to be there for you, to give you advice, or simply make you smile when you're feeling down. And I couldn't feel more blessed to have such individuals in my life...",1
5042,"1:20 Am.
I just finished food service. I'm dog tired. Can't even feel my legs. But I'm content. The barbecue was 🔥🔥
For a new year with new opportunities, I thank God. 
May 2019 bring forth God's blessings, endless favor and may His face shine on all of us.
Happy New year y'all",1
5043,"to keep you stay focus and fulfill your wishes, the eternal love from your families, members and fans to warm your hearts and heal your wounds, and lastly, the courage to let things go when you feel too tired. Please stay healthy both physically and mentally! I love you all ❤",1
5044,says hello to nath ,0
5045,"@LauraRepetti i tested on an old shirt first, which was good coz they failed, but the two i did properly look awesome ",0
5046,"i have no appetite, lost interest in my hobbies, im sad for a reason i cant figure out, im avoiding everyone, and went from being out doing things to just staying inside all day. yikes....",1
5047,"7. I am a failure and haven't managed to finish any of my fics this year. So my advent fic, that was 22,000 words.  🙈",1
5048,We can never allow degradation of self so low by external events that we as human beings ever give up or give in to feeling .â€¦,0
5049,"If I am not wrong not a single candidate backed by Hafiz Saeed won the election. Ludhianvi lost too.TLP poor show. The total vote count will show but 
Pakistanis have proved once again they have little appetite for extremism. 
Why are these groups made to represent us? 
End this.",1
5050,My sisters new car  very nice  http://pic.im/3vW,0
5051,"Maybe I'm better off dead
If I was would it finally be enough
To shut out all those voices in my head?",1
5052,@khizthigh Lol idk really :S khair good luck,0
5053,"Ok... I'm forcing myself to lie in my bed.  I can't take this.  I have nowhere to go and nothing to do and my mind is like a time bomb.  I know lying down isn't going to help, but let me think it is...",1
5054,we have lots of exciting things planned for july ,0
5055,"A year ago we was 38,000ft up in the air, en route to Australia via Dubai.....  pic.twitter.com/FAFcKWtNJ3",0
5056,Big Dog doesn't understand me.,0
5057,@TuesdayKnight heyyy purty lady!!!  and thankies mamita ,0
5058,"Every hopeless situation tonight, the Lord is addressing them and will bring you out tonight.

 ",1
5059,"- Meh.... eating grapes and watching 7 Pounds. Had fun today playin' mini golf with Richie, Reva, and Thomas. ",0
5060,"I should be sleeping now since I have an exam tomorrow but here I am because I can't get a bit of sleep with this damn weather like, bitch it's raining yet it's hella hot in here 
I'M SWEATING TOO MUCH THIS IS GROSS AND IT'S 1:17AM I WANT TO SLEEP 

PD: I LOVE KIM NAMJOON BYE",1
5061,it's weird how i can become angry for no reason at all lmao,1
5062,"Maybe I'm better off dead, if I was would it finally be enough to shut out all those voices in my head?",1
5063,I swear I get too worried and filled with anxiety it starts making me feel uncomfortable like a panic attack. I need to calm the fuck down. I’m so over myself when I get like that ughh,1
5064,@Buildabear96 fine  excited I'm going shopping l8ter  you?,0
5065,Legit cannot bring myself to find joy in anything thinking I would be better off dead tbh.,1
5066,@ClaireBoyles Almost there.... ,0
5067,"The human is sleeping too much! I am meowing and walking across her head, but she is not up yet!

I can sleep whenever I want, but the human needs to be awake so she can feed me!!!",1
5068,"@webrodeo glad you liked the teleseminar! Yep, you'd be amazed what my dog can do even with those little short legs.  Best,",0
5069,@s4r4hj I know! already looking online to see what I'm after! Lol! ,0
5070,Dammit there’s no place on this job application to brag about how good I am at wearing sweatpants and overeating while spewing profanity at the television.,1
5071,there are so many movies that came out this year that i have yet to see. man did i let myself down i had PLANS,1
5072,I lost interest in going outside and actually doing things...how do I get that back,1
5073,"@JayDoub Peace, folks prefer clean versions of music for the radio show, but accept whatever for the BlackRadioIsBack.com - thanks! ",0
5074,@archuphils itunes account pa ba to receive it? ,0
5075,"@bwilstyle if you used my crock pot, it would be done when you returned from your trip  ",0
5076,i wish i didn’t have so much trouble falling asleep. i need a strict bedtime cause i can’t be trusted after midnight 🙄,1
5077,i really really miss niall to the point where i don’t feel like doing anything and i have no energy and my heart just breaks a little more each day,1
5078,@JamaicanDawta thank you for the #followfriday ,0
5079,"I ate starbucks cinnamon, 2 krispy kreme donuts, 1 full meal with a dessert, pasta and milk tea for lunch... realizing I am already sick :((( I thought it was just overeating, but no :(((",1
5080,@llllloise ...You made na your Twitter! Haha. D Upload a photo.  UPDATEEE! ,0
5081,"I gotta say, so far I'm really diggin' Hulu Desktop. It makes me want to hook up my computer to my TV again ",0
5082,"Hey @Audiophile021. It's been an age, man. Hope it's going good down in Cape Town, bro!   ? http://blip.fm/~7bazd",0
5083,"😆😂🤣😭 my genes are lying! 
There is no excelling at power-based sports going on here!
Unless walking to the bathroom has become an endurance sport! More than fatigue, my muscles work then stop completely. Tho I guess I walk upstairs quite easily when I walk 💪🏻   pic.twitter.com/cHBo5TFhvP",1
5084,And those are just normal basic emotions. When im just a little angry I become furious for no reason.,1
5085,"Whenever i feel tired, I always remind myself to not manjakan diri. And i end up being so lesu",1
5086,In 2019 I’ll be alcohol free. Not sure it’ll last the whole year but I’m gonna try. Don’t assume I think I’m better than anyone who wants to continue drinking I could careless. I’m just tired of how it makes me feel.,1
5087,"I lost interest in everything, you know? All the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.",1
5088,I've just become angry for no discernible reason while trying to go to bed for work in the morning,1
5089,Yeah well that’s nice I’m taking very little energy into 2019. I’m a beaten man I have nothing left,1
5090,"Apparently my stomach can no longer handle extra spicy chili without trying to kill me. What's next, rice pudding and Ensure? ",0
5091,Love that view!  What are you watching?   I might have trouble concentrating on the show 😋😋,1
5092,"Not a single holiday this year felt like a holiday, anyone else or was that just my depressed ass? 😪🙄",1
5093,"i wanna be transparent:

i’m so nervous for the new year in regards to my business bc i don’t wanna let myself down or anyone that supports me

i have so many ideas but sometimes (quite often) my ideas don’t come together like i envision them to so 😅😅 i’m a wreck rn",1
5094,@BugsySeigal been reading your Twitter this lunchtime... you're very angry aren't you 😂😂,0
5095,"i promise to always have you in my heart and to support you everyday. i promise to always have your back and to never let you down. i promise to purple you for as long as my heart works. don't worry, i promise to take care of myself too.
thank u 💜

 pic.twitter.com/5tCmUA1Tyj",1
5096,"i dont know how to feel,the other one wants me to get down on my knees and submit myself to him  while the other one wants me to have tea party with him. 
LET ME LIVE  pic.twitter.com/KNwN0JSYMJ",1
5097,I am the master of sleeping too much while still sleeping extremely poorly.,1
5098,@TSapi1 usual office drama ... can't wait to work from home one day ,0
5099,"""I lost interest in everything, you know? All the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.""",1
5100,@ShakenBake80 3 hours!? O and Hai again Nick ,0
5101,@DiceMore I guess she got tired of her war on Tony that's been raging for about a year.,0
5102,@fiestapants209 My brother's gf's friend's name is... Jose Luis the 3rd Pedro   ,0
5103,@emma_licious na all my good shoes are in the boxes so I'll prob wear some of those  cuz those forces aren't white enuf lol..,0
5104,is homeward bound ,0
5105,@AshleyLyn1983 i texted it after the movie.. ,0
5106,"SOS i have little to no energy every day, no matter how much sleep i get. 😫 i need someone to tell me how to get energy againnn",1
5107,"Seeing other friends/family have so much fun tonight,reminded me of the days when i had people that would hit me up, i promise i wont let myself ever get this down in my life, ill be on the top soon, Ion need anybody..",1
5108,"Smartest way through any complex, hard &amp; lengthy negotiation is to #consult, not #insult - #BoJo please take note. Never too late to learn!",0
5109,"Tonight I was tired & slightly grouchy from a day of diy, but as soon as I started preparing my meal my mood instantly lifted & I could feel myself smiling for no apparent reason. I love cooking & I missed it while fasting.  pic.twitter.com/ALFxBfRtAP",1
5110,"I certainly think India should take in refugees of all identities. Anyone who is fleeing trouble deserves our help. We have done it for centuries, from the Jews to the Tibetans. The trouble is with concentrating them geographically & politically despite being a large nation.",1
5111,love having guy friends that keep me in line... please don't ever leave me! haha ,0
5112,I’ve noticed I become more easily irritated with people lately. Like I can’t just sit and let people do whatever regarding me anymore.,1
5113,This year let me down. Had some hardships and lots of lessons learned. I let myself down for letting my guard down at times. But I will always stay hopeful for what the following years have to come. I never know what’s in store,1
5114,Literally every night of my vacation so far I’ve had to use my sleeping pills that I rarely use. And my poor grandma just wants to keep feeding me every hour but I just cannot when I have no appetite or desire for it.,1
5115,@AnoopDoggDesai  that's how I roll anyway ,0
5116,Wow looks like I’m going into 2019 depressed with no plans.,1
5117,Time to take a shower o.o And later iÂ´ll visit my cousin.. iÂ´m so excited ,0
5118,"yeah, external power structures, and there for, ultimately, about 500L, but I'm guessing it would be more like ",0
5119,"Listen, I'm feeling fighty lately, feel free to tag me in as a Native in discussions about Warren if you're tired of explaining shit.",1
5120,"In spite of my best efforts to be chatty I keep shrouding myself in silence. The excuse? My poor Lola had to have major ear surgery and needed a toe removed. She still hasn't quite regained her appetite & is getting lots of TLC.  The sun helps keep her cheery.


 pic.twitter.com/5NBxql4vZC",1
5121,@djreplay You're at the Kogi truck??? Omg! We were totally gonna go today! Been wanting to try it for ages! How is it?? ,0
5122,Hello my name is Gisset and I am a failure,1
5123,finishing off so amaziing raisin bread ,0
5124,China children in poor rural area with happy smily face  #Xinwen Lianbo  o_o,0
5125,It wasn’t easy but ending another year  depressed,1
5126,Had a great day with the family ,0
5127,@theroser  yeah ,0
5128,"depressed. A society that puts the 1920s Gilded Age to shame in the glorification of money & all its trappings. When my ancestors lived in the mansion on 5th Ave, they still considered themselves Americans. Now the same uber wealthy no longer consider themselves Americans. ->",1
5129,@LuvBadger Sweet.... ,0
5130,"How do we find joy in hopeless and despair? And more critically, how do we commit to another year of hoping against all odds for something better than the shadow of death and violence?",1
5131,@muqryyy happy birthday machaaaa 🎈🎉🎊 stay awesome and murah rezeki selalu 👍🏻,0
5132,I shared a piece about my struggles with depression and thoughts of suicide,1
5133,i say this but i'm going to be depressed again tomorrow but!! i'm going to work towards being less negative i think,1
5134,I feel like this Holiday season i didnt get a chance to stop and breathe. Everyday was spent doing something a girl is TIRED!! I dont even feel like i had a chance to catch up with everyone. I def need to plan better for the next time i’m back in LA 😰,1
5135,I'm so  that I dropped my phone in the toilet.... I'm no longer  for now....  ugggh,0
5136,@Shauna_nkotb_ca Yup....poppin in and out every so often.  ,0
5137,"I think it doesn’t matter how old I get, I always have trouble falling asleep on Christmas Eve.",1
5138,Ending 2018 the same way I started it. Depressed 🙃🙃🙃,1
5139,Well now I’m gonna have trouble falling back asleep because my mind won’t be quiet,1
5140,@noor_baig haha thanks. ,0
5141,This is why I truly dont have any friends and I would probably be better off dead,1
5142,my whole clique full of hopeless romantics,1
5143,trying to get an itunes receipt and listening to tinpan orange ,0
5144,"I actually gone through depression before and I was suicidal din, but as i became more open with ny struggles sa mommy ko. I realized that suicide will never be a solution. And I also thought of how my mom would feel and I can’t bare to see her cry and hurt.

",1
5145,"@balsamiqMarco Your message is in my inbox  And a reply you. Please, let me know when you receieve it.",0
5146,"I've always had trouble concentrating, and I've always thought it was ""just how I was"". Turns out it wasn't ¯\_(ツ)_/¯. And lately I've spent a huge amount of time thinking about my own brain and actions in ways that have been impossible for me before, and made huge strides 2/5",1
5147,Hope everyone is having a SWELL day ,0
5148,"@MrMatthewMcA know what u mean, i do struggle to keep my attention on something if I am watching TV alone",1
5149,@RealBillBailey last nights gig was AWESOME!!! You rock! ,0
5150,"Contemplating goals, art and the weekend! ...yes, I know it's only Tuesday ",0
5151,Wishing I was closer to Bway - should try to go shows we have here. ,0
5152,"had an awesome and exciting morning run: met a streaker, wild pigs and a rabbit in the woods; Fannie and Sophie were beyond control ",0
5153,ion know what’s been up with me lately but i gotta change that shit cuz i’m starting to become emotionless and easily irritated by everything.,1
5154,"If you guys have trouble falling asleep, I recently started listening to white noise playlists on spotify and it actual helps",1
5155,I am literally incapable of eating without getting a stomachache and I still can't stop overeating what the actual fuck is wrong with me???,1
5156,@JoLynneValerie thanks gonna try one this weekend ,0
5157,omg when my family and i were on vacation my dog stopped it eating and our housekeeper took him to the vet and they said he’s depressed cuz he misses us,1
5158,I just want soccer season baaaack???­???­???­ ,0
5159,"Day 3 of being ill
*Still have episodes of low grade fever
*Feeling nauseated whenever I eat
*I have poor appetite
*Headache still sucks",1
5160,Sometimes I feel like I’d be better off dead at least then I would have some mother fucking piece fuckkkkkj,1
5161,"No, it means I'm choosing my words carefully, and it's a critique because you do this sort of thing to people around you a lot. You become angry for reasons I'm sure make sense to you, but don't make a lot of sense to anyone else.",1
5162,Literally everyone is getting hyped for smash. I am so excited to see where Ultimate takes us. I am so excited I actually have trouble falling asleep ...,1
5163,"me: I’ve been having trouble falling asleep and staying asleep

doctor: well the number one reason people have trouble falling asleep is anxiety and the number one reason people have trouble staying asleep is depression 

me:  pic.twitter.com/s3QuYPBQom",1
5164,I ain't driving u no more miss daisy! ,0
5165,@cameraboy56 aww well im sure your time will come round again soon ,0
5166,Don't watch 13 Reasons Why if you struggle with thoughts of suicide or depression. You and I can watch The Office together 😘,1
5167,I haven’t watched any holiday movies yet I am a failure,1
5168,@iamdiddy LOve you DIDDY   Diddy live &gt; http://bit.ly/BeN2t,0
5169,"Starting 2019 drunk, happy and slightly depressed.  pic.twitter.com/5vY0Vt5z9q",1
5170,@Duckie_Brown Whyyy you leavvvinng mii Rubbie Duckie?  kk If you must go nite nite luv muffin don't let the bed bugs bite ,0
5171,Anyone have trouble staying asleep? I can fall easily but I wake up/ toss turn 12 times in the night. What do I do!?,1
5172,The mold ones are better than the adjustable ones. I was quite happy with the dentak one i have but key points rinse it off every morning and bush your teeth before putting it in or itll get gross. Also if you have trouble falling asleep try putting it in 15 minues before bed.,1
5173,"Wish I were out with the cool kids. Had to make a pharmacy run for my pain meds in pissing rain with a terrible uber driver. Made myself buy ""real food"" but I have no appetite for it. Settling on a ginger ale and popcorn for dinner. Wah, wah poor me.",1
5174,"I don’t talk much anymore, I become easily irritated, I don’t have an appetite, I don’t want to be bothered by people, I feel unmotivated, I feel stressed, I feel like I’m running out of time to get myself together.  Life so hard when i didn’t even ask to be here 😭",1
5175,i swear i was perfectly normal till i met those losers i call my best mates. ,0
5176,"@askGST_GoI without the process of boiling and drying, it cannot be used for coooking.",0
5177,Love it when @JenniferHorn is laughing as hard at @brianwhitman's rif as I am! 😂 #crying 🤣🤣 #chateaubriand @MorningAnswerLA,0
5178,"I lately been having trouble falling asleep & this mf asked me if I want to wake up early to go by him, so I can have 2 hours of sleep & then go to work?! I’d survive but hell no. 😂",1
5179,"As someone who struggles with depression/anxiety/thoughts of suicide, if I had hundreds of people commenting on my last ditch effort of trying to get help telling me to kill myself, I don’t know if I’d make it through the night.",1
5180,@HexagonStar @GamingYourWay Times New Roman FTW! I showed it to the artist and he was like &quot;what the fuck happened to that?!!&quot; ,0
5181,I wanna go swimming with you again.  ,0
5182,@Arquipimp 😂😂😂😂\nU mean overprice English clubs\nReal Madrid see bayern as no threat then look 😂,0
5183,". Thinking, Am I where I am supposed to be?  If yes why do I feel so  and ?",0
5184,"I put myself down constantly, fell into a depression, gave people my love and patience that didn’t deserve it because I just wanted to feel wanted .. 2019 ain’t ready for the mental glow up",1
5185,@Nishaxoxo hahaaa lmao!! Ha I'm glad you thought they were hard too. But that's sweet lol I don't mind being fed the poisonous kiwis ,0
5186,"December 1963:I know you're angry I said I saw some of myself in Kennedy’s assassin, but I didn't mean for it to become a big problem. I'm not a murderer nor do I want to be a murderer. But it's free speech, America. No reason to pound a man who says what he believes ",1
5187,I’m way too poor to have the appetite that I have,1
5188,@SpnTentation Thank you! My first solo run!  #excited #andnervous,0
5189,I think it's time to kill some Zombies... ,0
5190,http://bit.ly/1a4vu2 /19/2nTSU-mFWGs cutest song ever ,0
5191,"My dad: what have you been up to?
Me: uh, mostly drawing- didnt mention: breakdowns, video games, trying to go outside often, losing weight as a result of my v poor appetite aka barely managing to survive
Him: I thought you had produtive plans for the summer :////
Me: : )))",1
5192,2018 has been a trip. I’ve been hurt and let down by so many that are close to me. I’ve learned so much about myself and have grown so much. 2019 has to be better. It’s all about self growth.,1
5193,"@scrapchick yes, he actually has been giving some lovely foot rubs lately. ",0
5194,Anyways. Off now to tutor. Last maths tutoring before the summer I think. All good things and all that ,0
5195,"Give me, and her, a break!  I am fat and diabetic.  She was probably just warning people of the health hazards of overeating.  And if she wasn't, oh well; if you are THAT easily offended, go inside, lock the door, and disconnect from all social media!  Get the FUCK over it!👿",1
5196,@cate1987 converge without notice and you might find the manboob in your luggage when you get home ,0
5197,@rosie_g_yo http://twitpic.com/6acm2 - OooOo yay new makeups  I love that cute lil bag.,0
5198,The terrible thing about being a solid cook is I am constantly overeating.,1
5199,still feeling terrible and sick but hooray for Megan Hilty (aka one of the most hilarious Glindas ever) on desperate Housewives tonight ,0
5200,"Maybe I'm better off dead
If I was would it finally be enough
To shut out all those voices in my head?
Maybe I'm better off dead
Better off dead!
Did you hear a word
Hear a word I said?
This is not where I belong
You're gonna miss me when I'm gone

S.W.S",1
5201,"Tired of ffx, but also i dont wanna fight ansem, THREE TIMES. But i guess im gonna bc i dont feel like playing any dmc",1
5202,"I don’t know who needs this, if you’re feeling upset or depressed or worthless just know that it’s a new year and you’re alive and you can do this, you honestly can❤️",1
5203,OMG! The commanding staff soon sensing the  of the situation of the country estimated at 70 billion,0
5204,"!!!! Praise God, hallelujah, i’m still depressed",1
5205,i have a lot of trouble concentrating lately and i think people think im rly lazy,1
5206,@manuelkuhs thank you  that made my day!,0
5207,@comeagainjen http://twitpic.com/2y2lx - http://www.youtube.com/watch?v=zoGfqvh2ME8 ,0
5208,Hello world  can I defend myself @purpledeeee ? And wassuppp @ms_monet!!,0
5209,I am a failure K didnt wake uo Im going to cry,1
5210,I went from constant insomnia and never sleeping to now sleeping -too much- and thus I am awake at 3:30 am because I took a 3 hour nap during the day :'D,1
5211,watching Futurama ,0
5212,"Hey can you guys help me get to 20,000????  Tell a friend..  (via @MGiraudOfficial)",0
5213,I hardly ever get to say that ,0
5214,k fest 2moro!!! can't wait 2 c 3OH!3!!! oh nd I get free ice cream @ friendly's 2day ,0
5215,"From now on I’m only reciprocating everyone’s energy & efforts. I have a bad habit of going above & beyond for people that I care about even though they give me little or nothing in return. It’s exhausting, physically & emotionally. I’m putting my happiness & sanity first now.",1
5216,"Prince Harry’s comment on the LA naked picture scandal: ""at the end of the day I probably let myself down, I let my family down, I let other people down"" He also said: ""I was in a private area and there should have been a certain amount of privacy that should have been expected.""",1
5217,i have trouble staying asleep and it honestly stresses me tf out,1
5218,"I’m getting tired it’s 5am😭 story cut short. Honestly, depression is R E A L yo.I never would have thought I would be going thur such a thing. I isolated myself & push many away & even lost interest in things I love doing. I found myself being angry",1
5219,waiting for the boy to come over and give out massive hugs!  &lt;3 ,0
5220,why do i have so much trouble falling asleep :(,1
5221,really wish i didn’t have a short fuse & can become easily irritated😕,1
5222,@hewholovesher hope everything goes good ,0
5223,"I named all the kittens! Murphey, Taloon, Illusen and Pooky are Pewter's kitten's names. Tomtom II, Freya and Rambo are Kiki's. ",0
5224,"No no no, everyone is starting to go back to school & I’m not ",0
5225,"everythingoes is the only thing I have in mind to keep going rn and don't let myself fall down, shit happens and i need to remember everything passes eventually as hard as it is most of the time",1
5226,"i felt so much loss in 2018, most of which i kept to myself. this christmas i prayed to be surrounded by love and i was not let down. family is always there for you no matter what. i have the best family and the best friends i could have ever asked for. merry christmas!! 💗🎄",1
5227,I'm not being dramatic when i say i would be better off dead,1
5228,"How come no one heard her when she said
Maybe I'm better off dead
If I was would it finally be enough
To shut out all those voices in my head?",1
5229,"Given how poor every united player has been this season - specifically  , I'm not sure why any big team would have an appetite to take them on for huge transfer fees and wages ",1
5230,@MitaJB he said it is a beach.  We both love beaches. we can be ourselves there. without no one saying: OH THEY SPARKLE ! *laughs*,0
5231,I don’t have an appetite so I’m eating cereal for dinner. So poor!,1
5232,"even at20 yrs old, moved out of my parents house. i still have trouble falling asleep on christmas eve",1
5233,"@CBCebulski you just made my day, YES! ",0
5234,When I feel down about Twitter -- and I do sometimes ... sometimes I think I should just give it up altogether --  I tweet my favorite GIFs at the moron in the WH. It always cheers me up!,1
5235,@crusaderz4life Blimey Kev...I thought you were never gonna come up for air...haha ,0
5236,Quiero llorar por tres días seguidos sin que nadie me moleste,1
5237,"Thank you for being honest. I know how hard it is to pretend that you’re strong and happy because you don’t want to make us worry and feel down. It’s okay, Jin. I may not know what you’re going through, but I will be by your side no matter what happens. HNY! ",1
5238,May God grant us the ability to see His unfailing love fill the earth 🌏 #Psalm33:5 #awe,0
5239,@nmieclki I can tweet u now....yay me *happy dance*  x,0
5240,@berutt sorry for not voting earlier...I was still in bed ,0
5241,@mileycyrus Congratulations ,0
5242,ngl to yall but im bout to hit a hiatus episode cuz im getting too depressed and stressed and its literally blowing my mind up i honestly just need to fucking breathe fresh air for once but how is that possible when i get angry/stressed wherever i go happy 2019 ☺️,1
5243,Watchin' some Firefly ,0
5244,"@AJvampie  *giggles* thanx, i think ",0
5245,... and lastly vlogging in response to responses ,0
5246,"When people say you “changed” if you moving different and happy where you at I feel the so what but when people say you changed liked the ones who showed none but genuine love y’all see eye to eye shit got think about it.  
Like sit down think use ya thinking cap gang 🙇🏾‍♂️",1
5247,"Aside from all the harmful generalizations that Vera makes, i was more appalled at the whole point of the video. She expresses her “concern” with Eugenia’s condition, with the commenters making things worse, then goes on to say that Eguenia would be better off dead.",1
5248,"""Kyuhyun’s Quotes:
I am a bit. A bit tired
I feel like they are draining my
energy. I am suddenly tired.
They record over 5 hours. No
wonder he is tired."" [BOT]",1
5249,What a tremendous initiative by @HitKPKD &amp; @ApolloHospitals  #SuperHitDonor,0
5250,@jonthanjay awesome  i have one...there's some cool games on there ,0
5251,so when i said today got way better..it just got THAT MUCH better. yay RAIN  too bad PT wasn't in the rain though.,0
5252,"@y_nizan my Twitter profile only worth $5, still have a long way to go ",0
5253,I feel like I’m the only person I know who plays a song I just find and REALLY fuck with like 57 times in the same day and still don’t get tired of it,1
5254,searching for a new apartment for six of us to stay...... ,0
5255,Who is she talking about? 🤔 she said herself that she become jealous and sulky easily. I guess she really gets irritated seeing hw and yj talk thats y she keeps interrupting everytime they are alone 😡  pic.twitter.com/J96OjM8Pn1,1
5256,"anyways i told my psych i have trouble falling asleep so she said shes gonna change my meds and shes like ""what u want us to do"" and im like uhhh help me sleep??  pic.twitter.com/5OAyl3M7L5",1
5257,"I have lost interest in loads of things i used to love & enjoy. Depression is not just about feeling sad or down. I have always done things that i wanted to do, not because it was cool or others were doing it. Be your own person, make your own decisions in life.Lead don't follow",1
5258,"I still struggle with anxiety and my depression. Some days are harder than others. I don’t have many people to go to but I do have God in my heart.  didn’t end 4 years ago, I’m stronger today because of my struggles. I’m embarrassed to say I’ve thought about suicide but..",1
5259,@bethannon The kids are 7 and 2 ,0
5260,escuchen all the kids are depressed d jeremy zucker pq lo vale,1
5261,Or maybe I will finally watch Get Out cause I am a god damned failure and have not seen it yet.,1
5262,i hate nye for the last like 3 years ive had nowhere to go and i get so damn depressed seeing literally every other person in the world at a party or living it up in some way i just want to die lmao,1
5263,@16_vica #strange but #amazing but I #love your #pictures 😍,0
5264," your friend is hotter... you will STRUGGLE to keep my attention, I guarantee you.",1
5265,7/11 sushi. Could be a mistake. I have made bigger ones than that. ,0
5266,6.I think You would be better off dead.,1
5267,I feel like I’ve been angry for no reason the last few days... but there are just so many valid reasons to be seething mad that it’s become functionally impossible to ever truly differentiate a random neurochemical anger from a specific situational anger.,1
5268,@nezua hey hey! ,0
5269,I love watching the bats in the evenings over the vegetable garden. #bliss #happy #urbanfarm,0
5270,"I’m seriously so fuking sad about X. Some may of thought his music was dumb but a lot of his shit was about his struggle with depression and thoughts of suicide. It’s so sad that he went out like this. RIP XXX, you will never be forgotten and forever missed 😔🖤",1
5271,#FF @1stladyaye (homie!) @relleyrelle(Bestie  @maf_capital_llc (my tweeple 4real lol) @G5Gi @useofforceent (my music tweeps),0
5272,"Hey, who laughed. ",0
5273,"@TheFamulus I'm glad to hear you are well, M.  Here's to those improvements but in the short-term to good sleep ",0
5274,Yesterday I stepped down as Hilton worker but my boss didn’t let me do it 😱because she said that I’m a magnificent employee and they don’t want to lose me😭 so she gave me another job in Hilton 😇where I can have time for me and my family😊,1
5275,watching a cheerleading competition on ESPN2. happy days ,0
5276,I feel bleurgh lol  there are so many reasons why the exam tomorrow will be amazing not ,0
5277,@samnzed deliciously--not a word ha haahaa ,0
5278,"「食欲」という意味の""appetite""
という単語を知ってる人は多いはず。
しかし、
うまく使いこなしているかな。
例えば、「食欲旺盛」は
""I have a good/heavy appetite.""
というんだよ。
逆に食欲がいつもない時は
""I have a poor appetite.""
っていうんだよ。",1
5279,@EqualRoots Me too You!   ,0
5280,"@talkaboutluck oh man, chuck!!! yes!!!! its the greatest show on earth!! i love it!! haha, well, its good ",0
5281,@Bemannn UGH I can't even contain my excitement!! 😍,0
5282,Cavalry Style Electronic Cigarette  pic.twitter.com/3ia1npbgPU,0
5283,Bruh. It don't make no sense how easily irritated I become,1
5284,@LTLline can ii come ? ,0
5285,@cutebug NIGHT! ,0
5286,"“I have been having trouble falling asleep & waking up in the middle of the night. Decided to start off with natural remedies & ran across this. Started falling asleep easier & staying asleep!” —Dave C, satisfied Berry Sleepy customer  pic.twitter.com/UIcPaOaqtT",1
5287,"""Notice the difference between what happens when a man says to himself, ""I have failed three times,"" and what happens when he says, ""I am a failure."""" - S.I. Hayakawa",1
5288,",, The solar eclipse was really cool.. #inspiring!",0
5289,"(To Maria)""I...I could have made tea for myself. But this time, I let my guard down a little.""",1
5290,"Mission Statement or something like that  | psykoid.com: In this mission statement, however, i am going to tal.. http://bit.ly/Br6JT",0
5291,Guy next to me on the bus has a HUGE ring. Huge as in really huge. Will try to twitpic. ,0
5292,"@howlertwit pretty lazy thanx, to be cont. today no doubt! ",0
5293,"@JimAlger Don't forget, parents often think of their offspring as about 12 yo ",0
5294,Looking back at 2018 it was the hardest year in my life. Going thru a depressive state and living with regrets I struggled so much to move forward. Everyday I felt like I let myself down. I stopped seeing the best in myself. I’m blessed to have my family and friends that helped,1
5295,Prepared ,0
5296,"Easily irritated, then I become very sarcastic. Ndikhamisa ndityale thereafter, cela uncedo bethuna. 💀",1
5297,I become extremely irritated by a person so easily,1
5298,I have a poor appetite but when I’m hungry I’m hungry 😭😭,1
5299,"As we think abt  across t generations at this time, a turkey sandwich & mince pie, in t company of strangers is seldom effective",0
5300,@i_stacey wish that I cld stay in bed but there's a whole world outside these doors for now I'm watchin reruns of 90210 ,0
5301,"@amycarr92, ah i know I'm excited   laurens last season",0
5302,@kabutar I was auditioning as a *cough* dancer *cough*. I got to bust a few moves (yikes did I just say that?) ,0
5303,wooo hooooo..... Golden Tequila rocks!!!   n so does amrutanjal!!! ,0
5304,@positivityblog love your blog -- one of the few personal development blogs I've kept in my feed!   you might check out  (@abecrystal),0
5305,Been a while since I sat down to watch a good chunk of Gladiator. Score still make me feel some kind of way. Epic.,1
5306,"Even though I'm here I'm not present. This semester I've been on auto pilot, going thru the motions in order to stay sane. I've lost interest in doing the things that I love and it feels empty.",1
5307,"Man sometimes I have trouble falling asleep on Sunday nights because I know that once I fall asleep, I’m gonna have to wake up for school in the morning and I can’t prepare too much for that",1
5308,"i dont care how tired, cold and hungry ill get, i am not bingeing/overeating anymore",1
5309,now we talk about football in lunchtime..anything worse? happy #hoppusday everyone! and  mother's day too  (fuckin&amp;touchin&amp;suckin hahhah),0
5310,@TayJasper alrite thanxx ,0
